Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_360/900,False,02,214,9.585542,10.192653,9.779386,7.446212,8.213016,7.695797
CASE_360/900,False,02,215,11.726252,12.227532,11.885233,5.309926,6.340574,5.653869
CASE_360/900,False,02,272,13.867703,14.29408,14.002391,3.182826,4.705097,3.72733
CASE_360/900,False,02,476,16.009597,16.380316,16.126406,1.118598,3.641267,2.237311
CASE_360/900,False,02,1065,3.639654,1.117848,2.235695,16.379956,16.009543,16.128225
CASE_360/900,False,02,1084,4.703849,3.182562,3.725245,14.29367,13.867642,14.00419
CASE_360/900,False,02,484,6.339648,5.309768,5.651759,12.227052,11.726181,11.887003
CASE_360/900,False,02,277,8.212301,7.446099,7.693707,10.192077,9.585454,9.781113
CASE_360/900,False,02,209,10.192077,9.585454,9.779043,8.212301,7.446099,7.695798
CASE_360/900,False,02,213,12.227052,11.72618,11.884951,6.339648,5.309768,5.65387
CASE_360/900,False,02,276,14.29367,13.867642,14.002151,4.703849,3.182562,3.727332
CASE_360/900,False,02,475,16.379957,16.009544,16.126198,3.639654,1.117847,2.237313
CASE_361/900,False,02,1000,1.170902,3.574713,2.196541,15.906808,16.26143,16.016829
CASE_361/900,False,02,1027,3.239483,4.679937,3.734706,13.793049,14.200555,13.919492
CASE_361/900,False,02,485,5.344156,6.32199,5.658072,11.679571,12.158123,11.828281
CASE_361/900,False,02,275,7.454413,8.183876,7.682581,9.566561,10.145277,9.74714
CASE_361/900,False,02,214,9.56656,10.145277,9.745402,7.454413,8.183877,7.684252
CASE_361/900,False,02,215,11.679571,12.158123,11.826503,5.344156,6.321991,5.659616
CASE_361/900,False,02,272,13.793049,14.200555,13.917686,3.239483,4.679937,3.735948
CASE_361/900,False,02,476,15.906809,16.261431,16.015004,1.170901,3.574713,2.196785
CASE_361/900,False,02,1009,3.573117,1.170328,2.195089,16.26108,15.906766,16.016829
CASE_361/900,False,02,1027,4.678718,3.239275,3.733852,14.200154,13.793001,13.919493
CASE_361/900,False,02,484,6.321088,5.34403,5.657509,12.157654,11.679514,11.828282
CASE_361/900,False,02,277,8.183179,7.454323,7.682166,10.144715,9.56649,9.74714
CASE_361/900,False,02,209,10.144714,9.56649,9.745075,8.183179,7.454323,7.684253
CASE_361/900,False,02,213,12.157653,11.679514,11.826233,6.321088,5.34403,5.659617
CASE_361/900,False,02,276,14.200154,13.793001,13.917457,4.678718,3.239275,3.735949
CASE_361/900,False,02,475,16.26108,15.906767,16.014805,3.573116,1.170327,2.196787
CASE_362/900,False,02,1037,1.237238,3.512594,2.16438,15.804618,16.142909,15.90591
CASE_362/900,False,02,1066,3.299744,4.657883,3.747278,13.719092,14.107482,13.835368
CASE_362/900,False,02,478,5.380368,6.30523,5.665875,11.633721,12.089294,11.770273
CASE_362/900,False,02,270,7.463974,8.155885,7.672332,9.548609,10.098688,9.714098
CASE_362/900,False,02,215,9.548609,10.098688,9.712349,7.463974,8.155885,7.67402
CASE_362/900,False,02,217,11.633721,12.089294,11.768485,5.380368,6.30523,5.667447
CASE_362/900,False,02,264,13.719092,14.107481,13.833555,3.299745,4.657883,3.748575
CASE_362/900,False,02,471,15.804619,16.14291,15.90408,1.237238,3.512594,2.164756
CASE_362/900,False,02,1049,3.511018,1.236831,2.162984,16.142566,15.804586,15.905911
CASE_362/900,False,02,1068,4.656694,3.299592,3.746472,14.107089,13.719055,13.835369
CASE_362/900,False,02,479,6.304352,5.380275,5.665342,12.088836,11.633678,11.770273
CASE_362/900,False,02,270,8.155206,7.463906,7.671939,10.09814,9.548556,9.714099
CASE_362/900,False,02,210,10.09814,9.548556,9.712038,8.155206,7.463906,7.674021
CASE_362/900,False,02,215,12.088836,11.633677,11.768228,6.304352,5.380275,5.667448
CASE_362/900,False,02,266,14.107089,13.719055,13.833337,4.656694,3.299592,3.748576
CASE_362/900,False,02,466,16.142567,15.804587,15.90389,3.511018,1.23683,2.164758
CASE_363/900,False,02,1098,1.315487,3.455151,2.141095,15.703036,16.024759,15.795479
CASE_363/900,False,02,1133,3.363419,4.638982,3.763824,13.645839,14.014866,13.751827
CASE_363/900,False,02,492,5.418523,6.290307,5.675753,11.58871,12.021055,11.712987
CASE_363/900,False,02,275,7.474887,8.129053,7.663401,9.531695,10.052898,9.681998
CASE_363/900,False,02,215,9.531694,10.052898,9.680237,7.474888,8.129053,7.665106
CASE_363/900,False,02,219,11.58871,12.021055,11.711191,5.418524,6.290307,5.677352
CASE_363/900,False,02,269,13.645839,14.014866,13.750007,3.36342,4.638982,3.765174
CASE_363/900,False,02,483,15.703037,16.02476,15.793643,1.315486,3.455151,2.141605
CASE_363/900,False,02,1110,3.453597,1.315232,2.139762,16.024424,15.703015,15.795479
CASE_363/900,False,02,1136,4.637824,3.363319,3.763066,14.014483,13.645814,13.751827
CASE_363/900,False,02,491,6.289453,5.418461,5.675251,12.020609,11.588681,11.712987
CASE_363/900,False,02,272,8.128392,7.474842,7.663029,10.052364,9.531659,9.681998
CASE_363/900,False,02,213,10.052364,9.531659,9.679942,8.128393,7.474843,7.665106
CASE_363/900,False,02,217,12.020608,11.588681,11.710947,6.289453,5.418462,5.677352
CASE_363/900,False,02,271,14.014483,13.645814,13.7498,4.637824,3.36332,3.765175
CASE_363/900,False,02,478,16.024425,15.703016,15.793462,3.453596,1.315231,2.141607
CASE_364/900,False,02,1031,1.403658,3.402619,2.126978,15.602075,15.906989,15.685546
CASE_364/900,False,02,1064,3.430316,4.623271,3.78429,13.573303,13.92272,13.66888
CASE_364/900,False,02,492,5.458582,6.277235,5.687697,11.544549,11.953416,11.656434
CASE_364/900,False,02,275,7.487148,8.103391,7.655793,9.515822,10.007919,9.650848
CASE_364/900,False,02,215,9.515823,10.007919,9.649076,7.487147,8.10339,7.657513
CASE_364/900,False,02,219,11.54455,11.953417,11.65463,5.458581,6.277234,5.68932
CASE_364/900,False,02,269,13.573304,13.92272,13.667054,3.430315,4.62327,3.785691
CASE_364/900,False,02,483,15.602076,15.90699,15.683704,1.403657,3.402619,2.127622
CASE_364/900,False,02,1044,3.40109,1.403538,2.125716,15.906662,15.602064,15.685546
CASE_364/900,False,02,1065,4.622145,3.430267,3.783581,13.922346,13.573291,13.668881
CASE_364/900,False,02,491,6.276406,5.458551,5.687225,11.952981,11.544534,11.656435
CASE_364/900,False,02,272,8.102749,7.487126,7.655442,10.007399,9.515805,9.650848
CASE_364/900,False,02,213,10.0074,9.515805,9.648798,8.102749,7.487125,7.657513
CASE_364/900,False,02,217,11.952982,11.544535,11.6544,6.276405,5.45855,5.689321
CASE_364/900,False,02,271,13.922347,13.573292,13.666858,4.622145,3.430266,3.785692
CASE_364/900,False,02,478,15.906663,15.602065,15.683532,3.40109,1.403537,2.127624
CASE_365/900,False,02,1022,1.500001,3.355229,2.122212,15.501747,15.789608,15.57612
CASE_365/900,False,02,1060,3.50025,4.610782,3.808612,13.501498,13.831052,13.586539
CASE_365/900,False,02,481,5.5005,6.266024,5.701691,11.501248,11.88639,11.600627
CASE_365/900,False,02,280,7.500749,8.07891,7.64951,9.500999,9.963761,9.620659
CASE_365/900,False,02,216,9.500998,9.963761,9.618875,7.500749,8.07891,7.651247
CASE_365/900,False,02,218,11.501247,11.886389,11.598813,5.5005,6.266024,5.70334
CASE_365/900,False,02,273,13.501497,13.831052,13.584705,3.50025,4.610782,3.810064
CASE_365/900,False,02,476,15.501747,15.789608,15.574272,1.5,3.355229,2.122988
CASE_365/900,False,02,1038,3.353729,1.5,2.121026,15.789289,15.501747,15.57612
CASE_365/900,False,02,1059,4.60969,3.500249,3.807951,13.830688,13.501498,13.58654
CASE_365/900,False,02,483,6.265221,5.500499,5.701249,11.885966,11.501248,11.600628
CASE_365/900,False,02,274,8.078287,7.500748,7.649181,9.963256,9.500999,9.620659
CASE_365/900,False,02,214,9.963256,9.500998,9.618613,8.078287,7.500749,7.651247
CASE_365/900,False,02,216,11.885966,11.501247,11.598596,6.265221,5.5005,5.703341
CASE_365/900,False,02,276,13.830688,13.501497,13.58452,4.60969,3.50025,3.810065
CASE_365/900,False,02,471,15.78929,15.501747,15.574111,3.353729,1.5,2.12299
CASE_366/900,False,02,1060,1.603044,3.313203,2.126859,15.402063,15.672623,15.467214
CASE_366/900,False,02,1099,3.573043,4.601543,3.83672,13.430432,13.739871,13.504814
CASE_366/900,False,02,466,5.544236,6.256685,5.717721,11.458816,11.819984,11.545576
CASE_366/900,False,02,285,7.515683,8.055622,7.644558,9.487226,9.920435,9.591438
CASE_366/900,False,02,218,9.487226,9.920435,9.589642,7.515683,8.055623,7.646311
CASE_366/900,False,02,220,11.458816,11.819984,11.543753,5.544236,6.256685,5.719395
CASE_366/900,False,02,277,13.430431,13.739871,13.502973,3.573043,4.601543,3.838218
CASE_366/900,False,02,458,15.402064,15.672624,15.46536,1.603043,3.313202,2.127765
CASE_366/900,False,02,1076,3.311734,1.603148,2.125755,15.672312,15.402074,15.467214
CASE_366/900,False,02,1098,4.600485,3.57309,3.836107,13.739517,13.430444,13.504814
CASE_366/900,False,02,466,6.255908,5.544266,5.71731,11.819573,11.458831,11.545576
CASE_366/900,False,02,275,8.055018,7.515705,7.644251,9.919944,9.487244,9.591438
CASE_366/900,False,02,215,9.919944,9.487244,9.589398,8.055019,7.515705,7.646311
CASE_366/900,False,02,218,11.819572,11.45883,11.54355,6.255908,5.544266,5.719395
CASE_366/900,False,02,278,13.739517,13.430444,13.502799,4.600486,3.57309,3.838219
CASE_366/900,False,02,457,15.672313,15.402075,15.465208,3.311733,1.603148,2.127766
CASE_367/900,False,02,996,1.711578,3.276745,2.140859,15.303037,15.556044,15.358837
CASE_367/900,False,02,1031,3.648523,4.595572,3.868527,13.360119,13.649188,13.423717
CASE_367/900,False,02,466,5.589748,6.249227,5.73577,11.417263,11.754211,11.491291
CASE_367/900,False,02,275,7.531943,8.033537,7.640939,9.474511,9.877951,9.563195
CASE_367/900,False,02,218,9.474511,9.877951,9.561388,7.531943,8.033538,7.642706
CASE_367/900,False,02,220,11.417263,11.75421,11.48946,5.589748,6.249227,5.737468
CASE_367/900,False,02,271,13.360119,13.649188,13.421868,3.648523,4.595572,3.870071
CASE_367/900,False,02,458,15.303038,15.556045,15.356977,1.711577,3.276745,2.141889
CASE_367/900,False,02,1009,3.275311,1.711773,2.13984,15.555742,15.303059,15.358837
CASE_367/900,False,02,1028,4.59455,3.648615,3.867963,13.648844,13.360144,13.423717
CASE_367/900,False,02,466,6.248475,5.589807,5.73539,11.753811,11.417293,11.491291
CASE_367/900,False,02,267,8.032953,7.531987,7.640653,9.877476,9.474547,9.563195
CASE_367/900,False,02,215,9.877476,9.474546,9.56116,8.032953,7.531988,7.642707
CASE_367/900,False,02,218,11.753811,11.417293,11.48927,6.248475,5.589808,5.737469
CASE_367/900,False,02,271,13.648844,13.360144,13.421706,4.59455,3.648615,3.870072
CASE_367/900,False,02,457,15.555743,15.30306,15.356835,3.275311,1.711773,2.14189
CASE_368/900,False,02,970,1.824622,3.246045,2.16403,15.204682,15.43988,15.251002
CASE_368/900,False,02,999,3.726529,4.592884,3.903947,13.29057,13.559012,13.343258
CASE_368/900,False,02,478,5.636992,6.243656,5.75582,11.3766,11.68908,11.437783
CASE_368/900,False,02,279,7.549518,8.012664,7.638652,9.462858,9.836323,9.535939
CASE_368/900,False,02,219,9.462858,9.836323,9.534121,7.549519,8.012664,7.640435
CASE_368/900,False,02,223,11.376599,11.689079,11.435943,5.636992,6.243656,5.757541
CASE_368/900,False,02,275,13.290569,13.559012,13.341402,3.726529,4.592884,3.905533
CASE_368/900,False,02,469,15.204682,15.439881,15.249136,1.824622,3.246045,2.165177
CASE_368/900,False,02,980,3.244649,1.824898,2.1631,15.439587,15.204715,15.251002
CASE_368/900,False,02,994,4.591897,3.726664,3.903431,13.558678,13.290607,13.343258
CASE_368/900,False,02,477,6.24293,5.637081,5.75547,11.688692,11.376644,11.437783
CASE_368/900,False,02,271,8.012099,7.549585,7.638389,9.835862,9.462911,9.535939
CASE_368/900,False,02,217,9.835862,9.462911,9.53391,8.012099,7.549585,7.640435
CASE_368/900,False,02,220,11.688692,11.376644,11.435767,6.242931,5.637081,5.757541
CASE_368/900,False,02,274,13.558677,13.290607,13.341251,4.591897,3.726664,3.905534
CASE_368/900,False,02,468,15.439588,15.204716,15.249004,3.244649,1.824897,2.165178
CASE_369/900,False,02,993,1.94139,3.221266,2.196082,15.10701,15.324141,15.143719
CASE_369/900,False,02,1026,3.806903,4.593482,3.942879,13.221798,13.469354,13.26345
CASE_369/900,False,02,459,5.685926,6.239977,5.777849,11.336834,11.624602,11.385064
CASE_369/900,False,02,281,7.568402,7.993014,7.637702,9.45227,9.795558,9.509677
CASE_369/900,False,02,218,9.452269,9.795558,9.507848,7.568403,7.993014,7.6395
CASE_369/900,False,02,221,11.336834,11.624602,11.383215,5.685926,6.239977,5.779592
CASE_369/900,False,02,277,13.221797,13.469354,13.261588,3.806903,4.593482,3.944506
CASE_369/900,False,02,453,15.107011,15.324142,15.141848,1.941389,3.221266,2.197338
CASE_369/900,False,02,1002,3.219912,1.941735,2.195241,15.323857,15.107054,15.14372
CASE_369/900,False,02,1020,4.592532,3.807079,3.942411,13.46903,13.221848,13.26345
CASE_369/900,False,02,459,6.239278,5.686044,5.777529,11.624227,11.336893,11.385064
CASE_369/900,False,02,274,7.992468,7.568491,7.637461,9.795113,9.452341,9.509677
CASE_369/900,False,02,217,9.795113,9.45234,9.507654,7.992469,7.568491,7.6395
CASE_369/900,False,02,221,11.624226,11.336893,11.383053,6.239278,5.686044,5.779593
CASE_369/900,False,02,279,13.46903,13.221848,13.261448,4.592532,3.80708,3.944507
CASE_369/900,False,02,448,15.323857,15.107055,15.141726,3.219911,1.941734,2.197339
CASE_370/900,False,02,1058,1.118599,3.641267,2.237195,16.009596,16.380315,16.128225
CASE_370/900,False,02,1083,2.918586,4.53053,3.50313,14.135419,14.553956,14.269382
CASE_370/900,False,02,536,4.776809,5.901311,5.154773,12.261561,12.741799,12.415466
CASE_370/900,False,02,316,6.64459,7.493873,6.921297,10.388192,10.950895,10.569068
CASE_370/900,False,02,221,8.515639,9.193676,8.733263,8.515639,9.193676,8.734958
CASE_370/900,False,02,201,10.388192,10.950895,10.567323,6.64459,7.493873,6.92291
CASE_370/900,False,02,227,12.261561,12.741799,12.413688,4.77681,5.901311,5.156234
CASE_370/900,False,02,314,14.135419,14.553956,14.26758,2.918586,4.53053,3.504243
CASE_370/900,False,02,527,16.009597,16.380316,16.126406,1.118598,3.641267,2.237311
CASE_370/900,False,02,1065,3.639654,1.117848,2.235695,16.379956,16.009543,16.128225
CASE_370/900,False,02,1084,4.529234,2.918298,3.502173,14.553552,14.13536,14.269383
CASE_370/900,False,02,535,5.900316,4.776634,5.154122,12.741338,12.261492,12.415467
CASE_370/900,False,02,315,7.493089,6.644463,6.920812,10.950359,10.388111,10.569068
CASE_370/900,False,02,229,9.193037,8.515541,8.732879,9.193037,8.515541,8.734959
CASE_370/900,False,02,207,10.950359,10.388111,10.567005,7.49309,6.644464,6.922911
CASE_370/900,False,02,224,12.741338,12.261492,12.413418,5.900316,4.776634,5.156235
CASE_370/900,False,02,312,14.553552,14.135359,14.267345,4.529234,2.918298,3.504244
CASE_370/900,False,02,523,16.379957,16.009544,16.126198,3.639654,1.117847,2.237313
CASE_371/900,False,02,1000,1.170902,3.574713,2.196541,15.906808,16.26143,16.016829
CASE_371/900,False,02,1027,2.977381,4.502484,3.509783,14.057257,14.457317,14.18138
CASE_371/900,False,02,509,4.817178,5.883261,5.163233,12.207907,12.666513,12.35034
CASE_371/900,False,02,305,6.662749,7.469926,6.917081,10.358866,10.89558,10.526008
CASE_371/900,False,02,221,8.510338,9.156059,8.710892,8.510339,9.156059,8.712601
CASE_371/900,False,02,201,10.358866,10.89558,10.524252,6.662749,7.469926,6.918714
CASE_371/900,False,02,227,12.207907,12.666513,12.348553,4.817178,5.883261,5.164727
CASE_371/900,False,02,301,14.057257,14.457317,14.179571,2.977381,4.502484,3.510959
CASE_371/900,False,02,498,15.906809,16.261431,16.015004,1.170901,3.574713,2.196785
CASE_371/900,False,02,1009,3.573117,1.170328,2.195089,16.26108,15.906766,16.016829
CASE_371/900,False,02,1027,4.501217,2.977156,3.508875,14.456923,14.057209,14.18138
CASE_371/900,False,02,509,5.882291,4.817038,5.162616,12.666063,12.207852,12.35034
CASE_371/900,False,02,304,7.469162,6.662648,6.91662,10.895057,10.358801,10.526008
CASE_371/900,False,02,229,9.155436,8.510259,8.710526,9.155436,8.51026,8.712601
CASE_371/900,False,02,207,10.895056,10.358801,10.523949,7.469162,6.662649,6.918715
CASE_371/900,False,02,224,12.666062,12.207852,12.348295,5.882292,4.817038,5.164728
CASE_371/900,False,02,304,14.456923,14.057209,14.179346,4.501217,2.977156,3.51096
CASE_371/900,False,02,496,16.26108,15.906767,16.014805,3.573116,1.170327,2.196787
CASE_372/900,False,02,1037,1.237238,3.512594,2.16438,15.804618,16.142909,15.90591
CASE_372/900,False,02,1066,3.040182,4.477752,3.520864,13.979775,14.361117,14.093937
CASE_372/900,False,02,529,4.859783,5.867287,5.174096,12.155045,12.59177,12.285886
CASE_372/900,False,02,311,6.68245,7.447328,6.914399,10.330485,10.840963,10.483784
CASE_372/900,False,02,222,8.50621,9.119384,8.689614,8.50621,9.119384,8.691337
CASE_372/900,False,02,202,10.330485,10.840963,10.482018,6.68245,7.447328,6.916052
CASE_372/900,False,02,230,12.155044,12.59177,12.284091,4.859783,5.867287,5.175622
CASE_372/900,False,02,305,13.979775,14.361116,14.092121,3.040182,4.477752,3.522101
CASE_372/900,False,02,520,15.804619,16.14291,15.90408,1.237238,3.512594,2.164756
CASE_372/900,False,02,1049,3.511018,1.236831,2.162984,16.142566,15.804586,15.905911
CASE_372/900,False,02,1068,4.476516,3.040016,3.520006,14.360731,13.979739,14.093937
CASE_372/900,False,02,528,5.866343,4.859679,5.173513,12.59133,12.155003,12.285886
CASE_372/900,False,02,309,7.446585,6.682374,6.913962,10.840453,10.330436,10.483784
CASE_372/900,False,02,232,9.118777,8.506151,8.689266,9.118777,8.506151,8.691337
CASE_372/900,False,02,211,10.840452,10.330436,10.48173,7.446585,6.682374,6.916053
CASE_372/900,False,02,226,12.59133,12.155003,12.283845,5.866343,4.85968,5.175623
CASE_372/900,False,02,309,14.360731,13.979739,14.091907,4.476516,3.040016,3.522102
CASE_372/900,False,02,515,16.142567,15.804587,15.90389,3.511018,1.23683,2.164758
CASE_373/900,False,02,1098,1.315487,3.455151,2.141095,15.703036,16.024759,15.795479
CASE_373/900,False,02,1133,3.106744,4.456391,3.536331,13.902985,14.265362,14.007064
CASE_373/900,False,02,545,4.904568,5.853404,5.187346,12.102984,12.517579,12.222114
CASE_373/900,False,02,316,6.703677,7.426092,6.913253,10.303058,10.787055,10.442407
CASE_373/900,False,02,225,8.503256,9.083662,8.669437,8.503256,9.083662,8.671173
CASE_373/900,False,02,205,10.303057,10.787055,10.440631,6.703677,7.426093,6.914926
CASE_373/900,False,02,229,12.102984,12.517579,12.220311,4.904568,5.853405,5.188903
CASE_373/900,False,02,309,13.902985,14.265362,14.005241,3.106744,4.456391,3.537628
CASE_373/900,False,02,536,15.703037,16.02476,15.793643,1.315486,3.455151,2.141605
CASE_373/900,False,02,1110,3.453597,1.315232,2.139762,16.024424,15.703015,15.795479
CASE_373/900,False,02,1136,4.455186,3.106636,3.535525,14.264986,13.902961,14.007064
CASE_373/900,False,02,544,5.852487,4.904499,5.186797,12.51715,12.102956,12.222114
CASE_373/900,False,02,313,7.425369,6.703627,6.912841,10.786557,10.303025,10.442407
CASE_373/900,False,02,235,9.083071,8.503216,8.669108,9.083071,8.503216,8.671174
CASE_373/900,False,02,213,10.786557,10.303025,10.440358,7.42537,6.703627,6.914926
CASE_373/900,False,02,226,12.51715,12.102956,12.220078,5.852487,4.904499,5.188904
CASE_373/900,False,02,310,14.264986,13.902961,14.005037,4.455186,3.106636,3.537629
CASE_373/900,False,02,531,16.024425,15.703016,15.793462,3.453596,1.315231,2.141607
CASE_374/900,False,02,1031,1.403658,3.402619,2.126978,15.602075,15.906989,15.685546
CASE_374/900,False,02,1064,3.176833,4.438449,3.556128,13.826899,14.170064,13.920771
CASE_374/900,False,02,520,4.951472,5.841629,5.202966,12.051736,12.44395,12.159036
CASE_374/900,False,02,316,6.726418,7.406231,6.913644,10.276591,10.733866,10.401887
CASE_374/900,False,02,225,8.501476,9.048904,8.650369,8.501477,9.048904,8.652119
CASE_374/900,False,02,205,10.27659,10.733866,10.4001,6.726418,7.406231,6.915336
CASE_374/900,False,02,229,12.051736,12.44395,12.157225,4.951472,5.84163,5.204552
CASE_374/900,False,02,309,13.826899,14.170064,13.918941,3.176833,4.438449,3.557481
CASE_374/900,False,02,509,15.602076,15.90699,15.683704,1.403657,3.402619,2.127622
CASE_374/900,False,02,1044,3.40109,1.403538,2.125716,15.906662,15.602064,15.685546
CASE_374/900,False,02,1065,4.437277,3.17678,3.555373,14.169697,13.826887,13.920771
CASE_374/900,False,02,517,5.840739,4.951438,5.20245,12.443532,12.051722,12.159037
CASE_374/900,False,02,313,7.405529,6.726393,6.913256,10.733381,10.276574,10.401887
CASE_374/900,False,02,235,9.048329,8.501457,8.650059,9.048329,8.501457,8.652119
CASE_374/900,False,02,213,10.733381,10.276574,10.399842,7.405529,6.726393,6.915336
CASE_374/900,False,02,226,12.443532,12.051722,12.157004,5.840739,4.951438,5.204553
CASE_374/900,False,02,310,14.169697,13.826887,13.918748,4.437277,3.17678,3.557482
CASE_374/900,False,02,507,15.906663,15.602065,15.683532,3.40109,1.403537,2.127624
CASE_375/900,False,02,1022,1.500001,3.355229,2.122212,15.501747,15.789608,15.57612
CASE_375/900,False,02,1060,3.250219,4.423967,3.580182,13.751529,14.07523,13.835069
CASE_375/900,False,02,505,5.000437,5.831975,5.220933,12.001311,12.370894,12.096663
CASE_375/900,False,02,310,6.750656,7.387754,6.915572,10.251092,10.681406,10.362234
CASE_375/900,False,02,226,8.500873,9.015121,8.632417,8.500874,9.015121,8.634181
CASE_375/900,False,02,206,10.251091,10.681406,10.360437,6.750656,7.387754,6.917282
CASE_375/900,False,02,230,12.00131,12.370894,12.094843,5.000437,5.831975,5.222549
CASE_375/900,False,02,307,13.751528,14.07523,13.833232,3.250219,4.423967,3.58159
CASE_375/900,False,02,500,15.501747,15.789608,15.574272,1.5,3.355229,2.122988
CASE_375/900,False,02,1038,3.353729,1.5,2.121026,15.789289,15.501747,15.57612
CASE_375/900,False,02,1059,4.422829,3.250218,3.579479,14.074872,13.751529,13.835069
CASE_375/900,False,02,507,5.831111,5.000436,5.220451,12.370487,12.001311,12.096663
CASE_375/900,False,02,305,7.387073,6.750655,6.915208,10.680935,10.251092,10.362234
CASE_375/900,False,02,238,9.014563,8.500873,8.632126,9.014563,8.500874,8.634181
CASE_375/900,False,02,218,10.680935,10.251091,10.360194,7.387073,6.750656,6.917283
CASE_375/900,False,02,226,12.370487,12.00131,12.094635,5.831112,5.000437,5.22255
CASE_375/900,False,02,304,14.074872,13.751528,13.83305,4.422829,3.250219,3.581591
CASE_375/900,False,02,491,15.78929,15.501747,15.574111,3.353729,1.5,2.12299
CASE_376/900,False,02,1060,1.603044,3.313203,2.126859,15.402063,15.672623,15.467214
CASE_376/900,False,02,1099,3.326684,4.412979,3.608408,13.676885,13.980871,13.749969
CASE_376/900,False,02,518,5.051402,5.82445,5.241225,11.951718,12.29842,12.035005
CASE_376/900,False,02,313,6.776375,7.370673,6.919034,10.226568,10.629688,10.323458
CASE_376/900,False,02,227,8.501447,8.982325,8.615589,8.501447,8.982325,8.617366
CASE_376/900,False,02,208,10.226568,10.629687,10.321651,6.776375,7.370673,6.920763
CASE_376/900,False,02,231,11.951718,12.29842,12.033177,5.051402,5.82445,5.242869
CASE_376/900,False,02,310,13.676885,13.98087,13.748126,3.326684,4.41298,3.609869
CASE_376/900,False,02,511,15.402064,15.672624,15.46536,1.603043,3.313202,2.127765
CASE_376/900,False,02,1076,3.311734,1.603148,2.125755,15.672312,15.402074,15.467214
CASE_376/900,False,02,1098,4.411877,3.326734,3.607757,13.980523,13.676897,13.749969
CASE_376/900,False,02,519,5.823615,5.051435,5.240777,12.298024,11.951732,12.035005
CASE_376/900,False,02,309,7.370013,6.776399,6.918695,10.62923,10.226585,10.323458
CASE_376/900,False,02,234,8.981783,8.501466,8.615317,8.981783,8.501467,8.617366
CASE_376/900,False,02,220,10.62923,10.226584,10.321423,7.370013,6.7764,6.920764
CASE_376/900,False,02,229,12.298024,11.951732,12.032982,5.823615,5.051435,5.242869
CASE_376/900,False,02,307,13.980522,13.676897,13.747955,4.411877,3.326734,3.60987
CASE_376/900,False,02,501,15.672313,15.402075,15.465208,3.311733,1.603148,2.127766
CASE_377/900,False,02,996,1.711578,3.276745,2.140859,15.303037,15.556044,15.358837
CASE_377/900,False,02,1031,3.406022,4.405513,3.640709,13.60298,13.886995,13.665483
CASE_377/900,False,02,518,5.104307,5.819064,5.263813,11.90297,12.226539,11.974074
CASE_377/900,False,02,300,6.803559,7.354996,6.92403,10.203027,10.578721,10.285569
CASE_377/900,False,02,227,8.503196,8.950526,8.599891,8.503196,8.950526,8.601681
CASE_377/900,False,02,208,10.203027,10.57872,10.283751,6.803559,7.354997,6.925777
CASE_377/900,False,02,231,11.90297,12.226539,11.972237,5.104307,5.819065,5.265485
CASE_377/900,False,02,299,13.60298,13.886995,13.663632,3.406022,4.405513,3.64222
CASE_377/900,False,02,511,15.303038,15.556045,15.356977,1.711577,3.276745,2.141889
CASE_377/900,False,02,1009,3.275311,1.711773,2.13984,15.555742,15.303059,15.358837
CASE_377/900,False,02,1028,4.404446,3.40612,3.64011,13.886657,13.603005,13.665483
CASE_377/900,False,02,519,5.818257,5.104372,5.263399,12.226155,11.902998,11.974074
CASE_377/900,False,02,296,7.354358,6.803608,6.923715,10.578276,10.20306,10.285569
CASE_377/900,False,02,234,8.950001,8.503236,8.599637,8.950001,8.503236,8.601681
CASE_377/900,False,02,220,10.578276,10.20306,10.283539,7.354358,6.803608,6.925777
CASE_377/900,False,02,229,12.226154,11.902998,11.972055,5.818257,5.104373,5.265485
CASE_377/900,False,02,297,13.886657,13.603005,13.663473,4.404447,3.40612,3.642221
CASE_377/900,False,02,501,15.555743,15.30306,15.356835,3.275311,1.711773,2.14189
CASE_378/900,False,02,970,1.824622,3.246045,2.16403,15.204682,15.43988,15.251002
CASE_378/900,False,02,999,3.488035,4.401585,3.676978,13.529827,13.793614,13.581621
CASE_378/900,False,02,505,5.159093,5.815823,5.288669,11.855075,12.155261,11.91388
CASE_378/900,False,02,305,6.83219,7.340734,6.930555,10.180476,10.528516,10.248576
CASE_378/900,False,02,231,8.506121,8.919734,8.585329,8.506121,8.919734,8.587131
CASE_378/900,False,02,211,10.180476,10.528516,10.246749,6.83219,7.340734,6.932319
CASE_378/900,False,02,232,11.855075,12.155261,11.912035,5.159093,5.815824,5.290367
CASE_378/900,False,02,302,13.529827,13.793614,13.579764,3.488035,4.401585,3.678537
CASE_378/900,False,02,498,15.204682,15.439881,15.249136,1.824622,3.246045,2.165177
CASE_378/900,False,02,980,3.244649,1.824898,2.1631,15.439587,15.204715,15.251002
CASE_378/900,False,02,994,4.400556,3.488179,3.676431,13.793285,13.529864,13.581622
CASE_378/900,False,02,505,5.815044,5.15919,5.288288,12.154888,11.855118,11.91388
CASE_378/900,False,02,301,7.340117,6.832263,6.930265,10.528086,10.180525,10.248576
CASE_378/900,False,02,236,8.919226,8.50618,8.585095,8.919226,8.50618,8.587132
CASE_378/900,False,02,221,10.528085,10.180525,10.246552,7.340117,6.832264,6.93232
