Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_383/900,False,02,337,16.338812,16.648254,16.425911,8.747236,9.312448,8.909338
CASE_383/900,False,02,569,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_383/900,False,02,1110,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_383/900,False,02,1136,9.311872,8.747197,8.908547,16.647931,16.338792,16.427489
CASE_383/900,False,02,576,9.927403,9.399778,9.550109,15.316129,14.979529,15.07602
CASE_383/900,False,02,337,10.74788,10.262526,10.400394,14.040485,13.672517,13.777939
CASE_383/900,False,02,243,11.730379,11.287351,11.412845,12.837752,12.434242,12.549823
CASE_383/900,False,02,211,12.837752,12.434242,12.548272,11.730379,11.287351,11.414279
CASE_383/900,False,02,213,14.040485,13.672517,13.776301,10.747881,10.262526,10.401668
CASE_383/900,False,02,247,15.316128,14.979529,15.074317,9.927403,9.399778,9.551172
CASE_383/900,False,02,331,16.647931,16.338792,16.425738,9.311872,8.747197,8.909339
CASE_383/900,False,02,562,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_384/900,False,02,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_384/900,False,02,1064,8.771606,9.303151,8.915988,16.270803,16.563411,16.350673
CASE_384/900,False,02,545,9.424934,9.921539,9.559454,14.932206,15.250519,15.018992
CASE_384/900,False,02,337,10.280937,10.738027,10.404396,13.644871,13.992501,13.739569
CASE_384/900,False,02,245,11.293625,11.711256,11.406127,12.424743,12.805538,12.528422
CASE_384/900,False,02,212,12.424743,12.805538,12.527091,11.293625,11.711256,11.407321
CASE_384/900,False,02,213,13.644871,13.992501,13.738133,10.280937,10.738027,10.40541
CASE_384/900,False,02,245,14.932206,15.250519,15.017475,9.424934,9.921539,9.560237
CASE_384/900,False,02,337,16.270803,16.563411,16.349092,8.771606,9.303152,8.916485
CASE_384/900,False,02,536,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_384/900,False,02,1044,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_384/900,False,02,1065,9.302592,8.771586,8.915687,16.563097,16.270793,16.350673
CASE_384/900,False,02,544,9.921015,9.424916,9.559173,15.250178,14.932195,15.018993
CASE_384/900,False,02,337,10.737543,10.280921,10.404138,13.992129,13.644859,13.739569
CASE_384/900,False,02,243,11.710812,11.29361,11.405892,12.805132,12.42473,12.528422
CASE_384/900,False,02,211,12.805132,12.42473,12.526877,11.710812,11.29361,11.407321
CASE_384/900,False,02,213,13.992129,13.644859,13.737937,10.737543,10.280921,10.40541
CASE_384/900,False,02,247,15.250178,14.932195,15.017296,9.921015,9.424916,9.560238
CASE_384/900,False,02,331,16.563097,16.270793,16.348928,9.302592,8.771587,8.916486
CASE_384/900,False,02,531,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_385/900,False,02,1022,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_385/900,False,02,1060,8.797733,9.295572,8.924903,16.203498,16.479105,16.27448
CASE_385/900,False,02,562,9.451372,9.91645,9.569859,14.885588,15.185134,14.962622
CASE_385/900,False,02,343,10.300362,10.728701,10.40919,13.61796,13.944762,13.701902
CASE_385/900,False,02,248,11.300761,11.692509,11.400043,12.416025,12.773615,12.507794
CASE_385/900,False,02,215,12.416025,12.773615,12.506456,11.300761,11.692509,11.401246
CASE_385/900,False,02,215,13.617961,13.944763,13.700461,10.300362,10.728701,10.410218
CASE_385/900,False,02,249,14.885588,15.185134,14.9611,9.451372,9.91645,9.570662
CASE_385/900,False,02,345,16.203498,16.479105,16.272895,8.797733,9.295572,8.925425
CASE_385/900,False,02,556,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_385/900,False,02,1038,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_385/900,False,02,1059,9.295031,8.797733,8.924621,16.4788,16.203498,16.27448
CASE_385/900,False,02,563,9.915943,9.451372,9.569596,15.184803,14.885588,14.962622
CASE_385/900,False,02,342,10.728232,10.300362,10.408949,13.944402,13.61796,13.701902
CASE_385/900,False,02,244,11.692078,11.300761,11.399822,12.773221,12.416025,12.507795
CASE_385/900,False,02,213,12.773221,12.416025,12.506255,11.692079,11.300761,11.401247
CASE_385/900,False,02,215,13.944402,13.617961,13.700277,10.728231,10.300362,10.410218
CASE_385/900,False,02,250,15.184802,14.885588,14.960932,9.915943,9.451372,9.570663
CASE_385/900,False,02,337,16.4788,16.203498,16.272741,9.295031,8.797733,8.925426
CASE_385/900,False,02,549,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_386/900,False,02,1060,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_386/900,False,02,1099,8.825602,9.289715,8.935604,16.136907,16.395345,16.198919
CASE_386/900,False,02,550,9.479116,9.912679,9.581619,14.839707,15.120332,14.906916
CASE_386/900,False,02,335,10.320827,10.720403,10.415049,13.591814,13.89766,13.664945
CASE_386/900,False,02,245,11.308788,11.674599,11.394844,12.408117,12.742406,12.487943
CASE_386/900,False,02,216,12.408116,12.742406,12.486598,11.308789,11.674599,11.396057
CASE_386/900,False,02,216,13.591814,13.89766,13.663498,10.320827,10.720403,10.416091
CASE_386/900,False,02,245,14.839706,15.120332,14.90539,9.479116,9.912679,9.582441
CASE_386/900,False,02,333,16.136907,16.395344,16.197331,8.825602,9.289715,8.936153
CASE_386/900,False,02,541,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_386/900,False,02,1076,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_386/900,False,02,1098,9.289191,8.82562,8.935341,16.395048,16.136917,16.198919
CASE_386/900,False,02,549,9.912188,9.479134,9.581374,15.120011,14.839718,14.906916
CASE_386/900,False,02,335,10.719949,10.320843,10.414824,13.89731,13.591826,13.664945
CASE_386/900,False,02,245,11.674182,11.308803,11.394638,12.742024,12.40813,12.487943
CASE_386/900,False,02,215,12.742024,12.40813,12.48641,11.674182,11.308803,11.396058
CASE_386/900,False,02,216,13.89731,13.591826,13.663326,10.719949,10.320843,10.416091
CASE_386/900,False,02,245,15.12001,14.839718,14.905233,9.912188,9.479134,9.582441
CASE_386/900,False,02,332,16.395048,16.136917,16.197186,9.289191,8.825621,8.936153
CASE_386/900,False,02,533,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_387/900,False,02,996,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_387/900,False,02,1031,8.855195,9.285582,8.948087,16.071038,16.312138,16.123999
CASE_387/900,False,02,550,9.508157,9.910227,9.594729,14.794566,15.05612,14.851882
CASE_387/900,False,02,335,10.342326,10.713135,10.421971,13.566436,13.8512,13.628703
CASE_387/900,False,02,245,11.317705,11.65753,11.390532,12.401019,12.711917,12.468872
CASE_387/900,False,02,216,12.401019,12.711917,12.46752,11.317705,11.65753,11.391754
CASE_387/900,False,02,216,13.566436,13.8512,13.627251,10.342326,10.713135,10.423026
CASE_387/900,False,02,245,14.794566,15.05612,14.850352,9.508157,9.910227,9.59557
CASE_387/900,False,02,333,16.071038,16.312138,16.122408,8.855195,9.285582,8.948661
CASE_387/900,False,02,541,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_387/900,False,02,1009,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_387/900,False,02,1028,9.285076,8.855233,8.947843,16.31185,16.071059,16.123999
CASE_387/900,False,02,549,9.909753,9.508192,9.594502,15.055808,14.794589,14.851882
CASE_387/900,False,02,335,10.712696,10.342358,10.421762,13.850861,13.566461,13.628703
CASE_387/900,False,02,245,11.657127,11.317734,11.39034,12.711548,12.401046,12.468872
CASE_387/900,False,02,215,12.711548,12.401046,12.467345,11.657127,11.317734,11.391755
CASE_387/900,False,02,216,13.850861,13.566461,13.627091,10.712696,10.342358,10.423026
CASE_387/900,False,02,245,15.055808,14.794589,14.850206,9.909753,9.508192,9.59557
CASE_387/900,False,02,332,16.31185,16.071059,16.122273,9.285076,8.855233,8.948661
CASE_387/900,False,02,533,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_388/900,False,02,970,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_388/900,False,02,999,8.886496,9.283177,8.962343,16.005902,16.229493,16.04973
CASE_388/900,False,02,532,9.538481,9.909096,9.609183,14.750175,14.992506,14.797528
CASE_388/900,False,02,327,10.364852,10.706901,10.429954,13.541831,13.805388,13.593181
CASE_388/900,False,02,247,11.327508,11.641306,11.387107,12.394734,12.682153,12.450584
CASE_388/900,False,02,217,12.394735,12.682153,12.449226,11.327507,11.641305,11.388339
CASE_388/900,False,02,218,13.541831,13.805389,13.591725,10.364852,10.7069,10.431022
CASE_388/900,False,02,247,14.750176,14.992506,14.795995,9.538481,9.909095,9.610042
CASE_388/900,False,02,322,16.005902,16.229494,16.048137,8.886496,9.283177,8.962942
CASE_388/900,False,02,524,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_388/900,False,02,980,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_388/900,False,02,994,9.282689,8.886553,8.962118,16.229214,16.005933,16.04973
CASE_388/900,False,02,531,9.908639,9.538534,9.608974,14.992204,14.750209,14.797528
CASE_388/900,False,02,326,10.706477,10.364901,10.429761,13.80506,13.541868,13.593181
CASE_388/900,False,02,247,11.640917,11.327552,11.386931,12.681795,12.394775,12.450585
CASE_388/900,False,02,218,12.681796,12.394775,12.449064,11.640916,11.327552,11.388339
CASE_388/900,False,02,217,13.805061,13.541869,13.591577,10.706477,10.3649,10.431022
CASE_388/900,False,02,246,14.992204,14.75021,14.795859,9.908638,9.538533,9.610042
CASE_388/900,False,02,320,16.229215,16.005934,16.048011,9.282689,8.886552,8.962942
CASE_388/900,False,02,515,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_389/900,False,02,993,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_389/900,False,02,1026,8.919487,9.2825,8.978364,15.941506,16.14742,15.976121
CASE_389/900,False,02,541,9.570076,9.909284,9.624975,14.706541,14.929498,14.743862
CASE_389/900,False,02,331,10.388399,10.7017,10.438995,13.518003,13.760232,13.558387
CASE_389/900,False,02,244,11.338195,11.625929,11.384571,12.389264,12.653119,12.433085
CASE_389/900,False,02,217,12.389264,12.653119,12.431719,11.338195,11.625929,11.385813
CASE_389/900,False,02,218,13.518003,13.760232,13.556924,10.388399,10.701701,10.440077
CASE_389/900,False,02,240,14.706541,14.929497,14.742324,9.570076,9.909284,9.625852
CASE_389/900,False,02,324,15.941506,16.14742,15.974523,8.919487,9.2825,8.978988
CASE_389/900,False,02,532,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_389/900,False,02,1002,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_389/900,False,02,1020,9.28203,8.919562,8.978159,16.14715,15.941548,15.976121
CASE_389/900,False,02,538,9.908844,9.570146,9.624783,14.929205,14.706586,14.743862
CASE_389/900,False,02,329,10.701293,10.388463,10.438818,13.759915,13.518053,13.558387
CASE_389/900,False,02,244,11.625554,11.338254,11.384409,12.652774,12.389318,12.433085
CASE_389/900,False,02,217,12.652774,12.389318,12.43157,11.625554,11.338254,11.385813
CASE_389/900,False,02,219,13.759915,13.518053,13.556788,10.701293,10.388463,10.440077
CASE_389/900,False,02,240,14.929205,14.706586,14.742199,9.908844,9.570146,9.625853
CASE_389/900,False,02,324,16.14715,15.941548,15.974408,9.28203,8.919562,8.978989
CASE_389/900,False,02,522,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_390/900,False,02,1058,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_390/900,False,02,1083,8.635082,9.304418,8.849769,16.691596,17.04749,16.805238
CASE_390/900,False,02,628,9.182405,9.814485,9.38458,15.406171,15.791063,15.529035
CASE_390/900,False,02,381,9.928219,10.515564,10.115498,14.163046,14.58079,14.296395
CASE_390/900,False,02,266,10.831599,11.372383,11.003514,12.974388,13.429158,13.119601
CASE_390/900,False,02,218,11.856585,12.352577,12.013842,11.856585,12.352578,12.015074
CASE_390/900,False,02,201,12.974387,13.429158,13.118251,10.831599,11.372383,11.004595
CASE_390/900,False,02,222,14.163047,14.580791,14.294953,9.928218,10.515564,10.116386
CASE_390/900,False,02,264,15.406171,15.791063,15.52752,9.182405,9.814485,9.385227
CASE_390/900,False,02,378,16.691596,17.04749,16.803665,8.635082,9.304418,8.850127
CASE_390/900,False,02,616,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
CASE_390/900,False,02,1065,9.017182,8.325388,8.547563,18.340269,18.010219,18.115798
CASE_390/900,False,02,1084,9.303787,8.634984,8.84939,17.047146,16.691545,16.805238
CASE_390/900,False,02,620,9.813887,9.182313,9.384222,15.790691,15.406116,15.529036
CASE_390/900,False,02,380,10.515006,9.928134,10.115167,14.580387,14.162987,14.296395
CASE_390/900,False,02,268,11.371867,10.831522,11.003209,13.428721,12.974323,13.119602
CASE_390/900,False,02,218,12.352102,11.856514,12.013562,12.352102,11.856514,12.015074
CASE_390/900,False,02,207,13.428721,12.974323,13.117995,11.371867,10.831522,11.004595
CASE_390/900,False,02,219,14.580388,14.162988,14.294718,10.515005,9.928134,10.116387
CASE_390/900,False,02,266,15.790691,15.406116,15.527304,9.813887,9.182313,9.385228
CASE_390/900,False,02,378,17.047146,16.691545,16.803465,9.303787,8.634984,8.850128
CASE_390/900,False,02,610,18.34027,18.010219,18.113993,9.017182,8.325388,8.547986
CASE_391/900,False,02,1000,8.332677,8.991166,8.537405,17.918958,18.23449,18.016695
CASE_391/900,False,02,1027,8.65337,9.289153,8.850683,16.619424,16.959152,16.724586
CASE_391/900,False,02,597,9.203801,9.803954,9.389554,15.352631,15.71976,15.466223
CASE_391/900,False,02,367,9.9459,10.503736,10.118038,14.127389,14.525519,14.25055
CASE_391/900,False,02,266,10.840374,11.354351,10.998522,12.955495,13.388517,13.089466
CASE_391/900,False,02,218,11.852778,12.324606,11.997589,11.852779,12.324606,11.99883
CASE_391/900,False,02,201,12.955494,13.388517,13.08811,10.840374,11.354351,10.999615
CASE_391/900,False,02,222,14.12739,14.525519,14.249103,9.945899,10.503736,10.118942
CASE_391/900,False,02,264,15.352631,15.719759,15.464704,9.203801,9.803954,9.390223
CASE_391/900,False,02,365,16.619424,16.959152,16.723009,8.65337,9.289153,8.851068
CASE_391/900,False,02,584,17.918959,18.23449,18.015073,8.332677,8.991166,8.537468
CASE_391/900,False,02,1009,8.990532,8.332597,8.537032,18.234177,17.91892,18.016695
CASE_391/900,False,02,1027,9.288539,8.653292,8.850323,16.958815,16.619384,16.724586
CASE_391/900,False,02,590,9.803372,9.203728,9.389215,15.719397,15.352587,15.466223
CASE_391/900,False,02,365,10.503193,9.945832,10.117723,14.525126,14.127342,14.25055
CASE_391/900,False,02,268,11.353848,10.840312,10.998233,13.388091,12.955443,13.089467
CASE_391/900,False,02,218,12.324143,11.852722,11.997323,12.324144,11.852722,11.99883
CASE_391/900,False,02,207,13.388091,12.955443,13.087866,11.353848,10.840312,10.999616
CASE_391/900,False,02,219,14.525127,14.127343,14.248879,10.503193,9.945832,10.118942
CASE_391/900,False,02,266,15.719397,15.352587,15.464497,9.803372,9.203728,9.390223
CASE_391/900,False,02,362,16.958815,16.619384,16.722819,9.288539,8.653292,8.851069
CASE_391/900,False,02,581,18.234178,17.918921,18.014896,8.990532,8.332596,8.537469
CASE_392/900,False,02,1037,8.342257,8.96665,8.529187,17.828305,18.128872,17.918161
CASE_392/900,False,02,1066,8.67351,9.275632,8.853449,16.547929,16.871322,16.644529
CASE_392/900,False,02,587,9.226621,9.794799,9.395973,15.299793,15.649001,15.404037
CASE_392/900,False,02,375,9.964713,10.493001,10.121724,14.092465,14.470838,14.205373
CASE_392/900,False,02,262,10.850101,11.337207,10.994475,12.937378,13.348532,13.060059
CASE_392/900,False,02,219,11.849815,12.297385,11.982149,11.849815,12.297385,11.983398
CASE_392/900,False,02,202,12.937378,13.348532,13.058695,10.850101,11.337207,10.995579
CASE_392/900,False,02,226,14.092466,14.470838,14.203921,9.964713,10.493001,10.122643
CASE_392/900,False,02,259,15.299793,15.649,15.402514,9.226621,9.7948,9.396663
CASE_392/900,False,02,374,16.547929,16.871322,16.642949,8.673511,9.275632,8.853861
CASE_392/900,False,02,578,17.828306,18.128873,17.916536,8.342257,8.96665,8.529283
CASE_392/900,False,02,1049,8.966033,8.342197,8.528833,18.128567,17.828277,17.918161
CASE_392/900,False,02,1068,9.275035,8.673452,8.853108,16.870994,16.547899,16.644529
CASE_392/900,False,02,582,9.794234,9.226566,9.395652,15.648647,15.29976,15.404038
CASE_392/900,False,02,374,10.492473,9.964663,10.121425,14.470455,14.09243,14.205374
CASE_392/900,False,02,262,11.336718,10.850054,10.9942,13.348117,12.937339,13.060059
CASE_392/900,False,02,220,12.296934,11.849772,11.981897,12.296934,11.849772,11.983398
CASE_392/900,False,02,211,13.348117,12.937339,13.058464,11.336718,10.850055,10.995579
CASE_392/900,False,02,221,14.470456,14.09243,14.203709,10.492473,9.964662,10.122643
CASE_392/900,False,02,262,15.648647,15.29976,15.402318,9.794234,9.226567,9.396663
CASE_392/900,False,02,370,16.870994,16.547899,16.642767,9.275035,8.673452,8.853862
CASE_392/900,False,02,573,18.128568,17.828277,17.916367,8.966033,8.342197,8.529284
CASE_393/900,False,02,1098,8.354221,8.944304,8.523308,17.738316,18.023746,17.820204
CASE_393/900,False,02,1133,8.695491,9.263861,8.858066,16.477119,16.784011,16.565074
CASE_393/900,False,02,610,9.250855,9.787026,9.403835,15.247663,15.578793,15.342486
CASE_393/900,False,02,364,9.984653,10.483361,10.126553,14.05828,14.416754,14.160872
CASE_393/900,False,02,267,10.860777,11.320955,10.991371,12.920041,13.309208,13.031382
CASE_393/900,False,02,222,11.847694,12.270917,11.967524,11.847694,12.270918,11.968782
CASE_393/900,False,02,205,12.920041,13.309208,13.030013,10.860777,11.320955,10.992487
CASE_393/900,False,02,226,14.058281,14.416755,14.159415,9.984653,10.483361,10.127488
CASE_393/900,False,02,263,15.247663,15.578793,15.340959,9.250855,9.787027,9.404545
CASE_393/900,False,02,365,16.477119,16.784011,16.563491,8.695491,9.263861,8.858505
CASE_393/900,False,02,598,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_393/900,False,02,1110,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_393/900,False,02,1136,9.263281,8.695452,8.857744,16.783691,16.477099,16.565074
CASE_393/900,False,02,605,9.786478,9.250819,9.403531,15.578449,15.247641,15.342486
CASE_393/900,False,02,364,10.482849,9.98462,10.126272,14.416382,14.058256,14.160872
CASE_393/900,False,02,264,11.320481,10.860746,10.991112,13.308804,12.920015,13.031383
CASE_393/900,False,02,223,12.27048,11.847666,11.967286,12.27048,11.847666,11.968783
CASE_393/900,False,02,213,13.308804,12.920015,13.029794,11.320481,10.860746,10.992488
CASE_393/900,False,02,223,14.416382,14.058257,14.159213,10.482849,9.984619,10.127488
CASE_393/900,False,02,265,15.578449,15.247641,15.340773,9.786478,9.250819,9.404545
CASE_393/900,False,02,358,16.783691,16.477099,16.563319,9.263282,8.695452,8.858506
CASE_393/900,False,02,594,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_394/900,False,02,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_394/900,False,02,1064,8.719297,9.253848,8.864531,16.407003,16.697225,16.486232
CASE_394/900,False,02,610,9.276493,9.780638,9.413134,15.19625,15.509145,15.281577
CASE_394/900,False,02,364,10.005713,10.47482,10.132525,14.024838,14.363274,14.117052
CASE_394/900,False,02,267,10.872398,11.305601,10.989214,12.903486,13.270551,13.003443
CASE_394/900,False,02,219,11.846417,12.24521,11.953718,11.846417,12.24521,11.954985
CASE_394/900,False,02,205,12.903486,13.270551,13.002067,10.872398,11.305601,10.990341
CASE_394/900,False,02,224,14.024839,14.363275,14.11559,10.005712,10.474819,10.133475
CASE_394/900,False,02,263,15.19625,15.509145,15.280046,9.276493,9.780638,9.413865
CASE_394/900,False,02,365,16.407003,16.697225,16.484645,8.719297,9.253848,8.864997
CASE_394/900,False,02,598,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_394/900,False,02,1044,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_394/900,False,02,1065,9.253286,8.719277,8.864229,16.696913,16.406993,16.486232
CASE_394/900,False,02,605,9.780106,9.276474,9.412849,15.50881,15.196239,15.281577
CASE_394/900,False,02,364,10.474323,10.005696,10.13226,14.362912,14.024826,14.117052
CASE_394/900,False,02,264,11.30514,10.872383,10.98897,13.270159,12.903473,13.003443
CASE_394/900,False,02,219,12.244785,11.846403,11.953494,12.244785,11.846403,11.954985
CASE_394/900,False,02,213,13.270159,12.903473,13.00186,11.305141,10.872383,10.990341
CASE_394/900,False,02,222,14.362913,14.024827,14.1154,10.474323,10.005696,10.133476
CASE_394/900,False,02,265,15.50881,15.196239,15.27987,9.780106,9.276475,9.413865
CASE_394/900,False,02,358,16.696913,16.406993,16.484482,9.253286,8.719278,8.864997
CASE_394/900,False,02,594,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_395/900,False,02,1022,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_395/900,False,02,1060,8.744913,9.245597,8.87284,16.33759,16.610973,16.40801
CASE_395/900,False,02,598,9.303521,9.775636,9.423868,15.14556,15.440064,15.221318
CASE_395/900,False,02,374,10.027885,10.46738,10.139638,13.992145,14.310405,14.07392
CASE_395/900,False,02,263,10.884963,11.291146,10.988002,12.887718,13.232567,12.976244
CASE_395/900,False,02,222,11.845985,12.220266,11.940734,11.845985,12.220266,11.942009
CASE_395/900,False,02,206,12.887717,13.232567,12.974862,10.884963,11.291146,10.989141
CASE_395/900,False,02,225,13.992146,14.310406,14.072453,10.027885,10.467379,10.140603
CASE_395/900,False,02,256,15.14556,15.440063,15.219782,9.303521,9.775636,9.424619
CASE_395/900,False,02,372,16.33759,16.610972,16.40642,8.744914,9.245598,8.873332
CASE_395/900,False,02,591,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_395/900,False,02,1038,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_395/900,False,02,1059,9.245053,8.744913,8.872557,16.61067,16.33759,16.40801
CASE_395/900,False,02,597,9.775121,9.303521,9.423601,15.439738,15.14556,15.221318
CASE_395/900,False,02,370,10.466899,10.027885,10.13939,14.310053,13.992145,14.07392
CASE_395/900,False,02,258,11.2907,10.884963,10.987773,13.232186,12.887718,12.976245
CASE_395/900,False,02,222,12.219854,11.845984,11.940523,12.219855,11.845985,11.942009
CASE_395/900,False,02,218,13.232186,12.887717,12.974668,11.2907,10.884963,10.989141
CASE_395/900,False,02,225,14.310054,13.992146,14.072274,10.466899,10.027885,10.140604
CASE_395/900,False,02,262,15.439737,15.14556,15.219617,9.775122,9.303521,9.42462
CASE_395/900,False,02,366,16.610669,16.33759,16.406267,9.245053,8.744913,8.873333
CASE_395/900,False,02,583,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_396/900,False,02,1060,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_396/900,False,02,1099,8.772325,9.239115,8.882988,16.268889,16.525263,16.330418
CASE_396/900,False,02,579,9.331929,9.772024,9.436031,15.095601,15.371556,15.161716
CASE_396/900,False,02,365,10.051163,10.461043,10.147889,13.960207,14.258154,14.031482
CASE_396/900,False,02,266,10.898468,11.277595,10.987737,12.872737,13.195262,12.949792
CASE_396/900,False,02,224,11.846396,12.196092,11.928574,11.846396,12.196092,11.929857
CASE_396/900,False,02,208,12.872737,13.195262,12.948403,10.898468,11.277595,10.988887
CASE_396/900,False,02,227,13.960208,14.258154,14.03001,10.051162,10.461043,10.148869
CASE_396/900,False,02,259,15.095601,15.371556,15.160177,9.331929,9.772024,9.436802
CASE_396/900,False,02,363,16.268889,16.525263,16.328825,8.772325,9.239115,8.883506
CASE_396/900,False,02,570,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_396/900,False,02,1076,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_396/900,False,02,1098,9.238589,8.772344,8.882723,16.524968,16.268899,16.330418
CASE_396/900,False,02,579,9.771526,9.331947,9.435782,15.37124,15.095612,15.161716
CASE_396/900,False,02,364,10.460578,10.051179,10.147657,14.257812,13.960219,14.031482
CASE_396/900,False,02,260,11.277164,10.898483,10.987524,13.194893,12.87275,12.949792
CASE_396/900,False,02,224,12.195693,11.84641,11.928377,12.195693,11.84641,11.929858
CASE_396/900,False,02,220,13.194893,12.87275,12.948222,11.277164,10.898483,10.988887
CASE_396/900,False,02,225,14.257813,13.96022,14.029843,10.460578,10.051179,10.14887
CASE_396/900,False,02,264,15.37124,15.095612,15.160022,9.771526,9.331947,9.436803
CASE_396/900,False,02,358,16.524968,16.268899,16.328681,9.238589,8.772344,8.883506
CASE_396/900,False,02,561,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_397/900,False,02,996,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_397/900,False,02,1031,8.801515,9.234404,8.894967,16.200909,16.440104,16.253464
CASE_397/900,False,02,579,9.361703,9.769803,9.449617,15.04638,15.303631,15.102779
CASE_397/900,False,02,365,10.075538,10.455813,10.157275,13.929028,14.206526,13.989744
CASE_397/900,False,02,266,10.912908,11.264951,10.988419,12.858549,13.158641,12.92409
CASE_397/900,False,02,224,11.847651,12.172691,11.917241,11.847652,12.172691,11.918532
CASE_397/900,False,02,208,12.858549,13.158641,12.922695,10.912909,11.264952,10.98958
CASE_397/900,False,02,227,13.929029,14.206527,13.988268,10.075537,10.455812,10.158271
CASE_397/900,False,02,259,15.04638,15.303631,15.101236,9.361703,9.769803,9.450409
CASE_397/900,False,02,363,16.200909,16.440103,16.251868,8.801515,9.234404,8.895512
CASE_397/900,False,02,570,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_397/900,False,02,1009,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_397/900,False,02,1028,9.233896,8.801553,8.894722,16.439818,16.200929,16.253464
CASE_397/900,False,02,579,9.769322,9.361739,9.449386,15.303324,15.046403,15.10278
CASE_397/900,False,02,364,10.455363,10.075571,10.15706,14.206196,13.929052,13.989744
CASE_397/900,False,02,260,11.264534,10.912939,10.98822,13.158284,12.858575,12.924091
CASE_397/900,False,02,224,12.172305,11.84768,11.917058,12.172305,11.84768,11.918532
CASE_397/900,False,02,220,13.158284,12.858575,12.922526,11.264535,10.912939,10.98958
CASE_397/900,False,02,225,14.206196,13.929053,13.988112,10.455363,10.07557,10.158271
CASE_397/900,False,02,264,15.303324,15.046402,15.101092,9.769322,9.361739,9.450409
CASE_397/900,False,02,358,16.439818,16.200929,16.251734,9.233896,8.801553,8.895512
CASE_397/900,False,02,561,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_398/900,False,02,970,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_398/900,False,02,999,8.832465,9.231468,8.908772,16.133659,16.355504,16.177158
CASE_398/900,False,02,567,9.392831,9.768973,9.464621,14.997905,15.236296,15.044516
CASE_398/900,False,02,353,10.101002,10.451689,10.167794,13.898614,14.155531,13.948713
CASE_398/900,False,02,270,10.928282,11.253218,10.990047,12.845154,13.122711,12.899144
CASE_398/900,False,02,226,11.849751,12.150068,11.906736,11.849751,12.150068,11.908036
CASE_398/900,False,02,211,12.845154,13.122711,12.897742,10.928282,11.253218,10.991218
CASE_398/900,False,02,229,13.898615,14.155531,13.947232,10.101002,10.451689,10.168804
