id,WallOffset,Xaxis,Yaxis,AVG_Lux,W01,W02,W03
8514,1.1,10.958229,-143.857632,263.67625,11.082778,10.980801,11.082034
8515,1.1,9.31359,-143.857632,225.93,9.457874,9.338168,9.457133
8516,1.1,7.668952,-143.857632,224.039,7.841202,7.696393,7.840466
8517,1.1,6.024313,-143.857632,258.24625,6.239167,6.056171,6.238439
8518,1.1,4.379675,-143.857632,389.592,4.666864,4.419233,4.666157
8519,1.1,2.735036,-143.857632,725.77,3.168866,2.791364,3.168215
8520,1.1,1.090397,-143.857632,1536.244,1.927038,1.209743,1.926609
8521,1.1,15.892144,-141.95721,1061.685333,15.916223,16.024276,16.269749
8522,1.1,14.247506,-141.95721,568.105,14.27307,14.393464,14.666343
8523,1.1,12.602867,-141.95721,339.72,12.630304,12.7662,13.073184
8524,1.1,10.958229,-141.95721,244.835,10.988099,11.144038,11.494535
8525,1.1,9.31359,-141.95721,206.876667,9.346749,9.529585,9.937315
8526,1.1,7.668952,-141.95721,209.524,7.706802,7.927551,8.413428
8527,1.1,6.024313,-141.95721,245.368333,6.069394,6.347347,6.944854
8528,1.1,4.379675,-141.95721,337.028,4.437337,4.810533,5.575472
8529,1.1,2.735036,-141.95721,553.54,2.819938,3.37688,4.398915
8530,1.1,1.090397,-141.95721,1040.069333,1.27429,2.252794,3.608974
8531,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
8532,1.2,14.169728,-145.658053,568.273,14.568493,14.303487,14.192151
8533,1.2,12.547312,-145.658053,349.705,12.994558,12.696743,12.571282
8534,1.2,10.924895,-145.658053,246.6325,11.434184,11.094562,10.950872
8535,1.2,9.302479,-145.658053,208.442,9.893789,9.499253,9.331159
8536,1.2,7.680063,-145.658053,205.804,8.384392,7.914971,7.712583
8537,1.2,6.057646,-145.658053,242.7175,6.926287,6.349976,6.096048
8538,1.2,4.43523,-145.658053,344.712,5.559978,4.82308,4.483765
8539,1.2,2.812814,-145.658053,558.832,4.372382,3.386217,2.882873
8540,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
8541,1.2,15.792144,-143.857632,1456.8425,15.882227,15.811235,15.881479
8542,1.2,14.169728,-143.857632,713.491,14.268785,14.189722,14.268037
8543,1.2,12.547312,-143.857632,397.012,12.657637,12.568444,12.656891
8544,1.2,10.924895,-143.857632,263.67625,11.049787,10.947502,11.049043
8545,1.2,9.302479,-143.857632,225.93,9.446919,9.327073,9.446178
8546,1.2,7.680063,-143.857632,224.039,7.852086,7.70748,7.851349
8547,1.2,6.057646,-143.857632,258.24625,6.271418,6.089391,6.27069
8548,1.2,4.43523,-143.857632,389.592,4.719172,4.474437,4.718463
8549,1.2,2.812814,-143.857632,686.883,3.236503,2.867918,3.235847
8550,1.2,1.190397,-143.857632,1426.0325,1.985898,1.301458,1.985444
8551,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
8552,1.2,14.169728,-142.05721,561.692,14.192902,14.303487,14.567761
8553,1.2,12.547312,-142.05721,345.394,12.572034,12.696743,12.993832
8554,1.2,10.924895,-142.05721,244.94875,10.951623,11.094563,11.433465
8555,1.2,9.302479,-142.05721,210.117,9.33191,9.499253,9.893081
8556,1.2,7.680063,-142.05721,216.696,7.713333,7.914971,8.383702
8557,1.2,6.057646,-142.05721,247.0625,6.096797,6.349977,6.925629
8558,1.2,4.43523,-142.05721,343.834,4.484511,4.82308,5.559378
8559,1.2,2.812814,-142.05721,550.735,2.88361,3.386218,4.371898
8560,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
8561,1.3,15.692144,-145.558053,1106.541333,16.033938,15.803035,15.711811
8562,1.3,14.09195,-145.558053,590.662,14.47035,14.21407,14.112665
8563,1.3,12.491756,-145.558053,357.588667,12.915733,12.627941,12.513786
8564,1.3,10.891562,-145.558053,248.17,11.373765,11.045871,10.915292
8565,1.3,9.291368,-145.558053,211.694,9.850387,9.469893,9.317382
8566,1.3,7.691174,-145.558053,208.087333,8.355775,7.903652,7.720419
8567,1.3,6.09098,-145.558053,244.7875,6.908623,6.354354,6.125142
8568,1.3,4.490786,-145.558053,350.864,5.546206,4.8383,4.533333
8569,1.3,2.890592,-145.558053,580.159333,4.348906,3.400253,2.950609
8570,1.3,1.290397,-145.558053,1085.186667,3.49096,2.198986,1.407949
8571,1.3,15.692144,-143.857632,1376.174,15.782727,15.711285,15.781979
8572,1.3,14.09195,-143.857632,713.491,14.191489,14.111993,14.190741
8573,1.3,12.491756,-143.857632,397.012,12.602518,12.512932,12.601772
8574,1.3,10.891562,-143.857632,263.67625,11.016798,10.914203,11.016054
8575,1.3,9.291368,-143.857632,225.93,9.435965,9.315978,9.435224
8576,1.3,7.691174,-143.857632,224.039,7.862969,7.718568,7.862233
8577,1.3,6.09098,-143.857632,258.24625,6.30368,6.122612,6.302952
8578,1.3,4.490786,-143.857632,389.592,4.771552,4.529649,4.770843
8579,1.3,2.890592,-143.857632,686.883,3.304586,2.944536,3.303926
8580,1.3,1.290397,-143.857632,1342.023,2.047952,1.394313,2.047475
8581,1.3,15.692144,-142.15721,1101.290667,15.712563,15.803035,16.033201
8582,1.3,14.09195,-142.15721,580.381333,14.113416,14.21407,14.469618
8583,1.3,12.491756,-142.15721,352.654667,12.514537,12.627942,12.915005
8584,1.3,10.891562,-142.15721,246.361667,10.916044,11.045871,11.373044
8585,1.3,9.291368,-142.15721,211.758667,9.318134,9.469893,9.849677
8586,1.3,7.691174,-142.15721,215.576667,7.72117,7.903653,8.355082
8587,1.3,6.09098,-142.15721,248.426667,6.125892,6.354354,6.907959
8588,1.3,4.490786,-142.15721,349.964667,4.53408,4.8383,5.545597
8589,1.3,2.890592,-142.15721,571.744667,2.951349,3.400254,4.348405
8590,1.3,1.290397,-142.15721,1076.999333,1.408644,2.198987,3.490681
8591,1.4,15.592144,-145.458053,1106.541333,15.916231,15.693156,15.610907
8592,1.4,14.014173,-145.458053,590.662,14.372654,14.125223,14.033872
8593,1.4,12.436201,-145.458053,342.495833,12.837443,12.559804,12.457074
8594,1.4,10.858229,-145.458053,243.769333,11.314005,10.997974,10.880617
8595,1.4,9.280257,-145.458053,211.694,9.807826,9.441514,9.304673
8596,1.4,7.702285,-145.458053,208.087333,8.328276,7.8936,7.729557
8597,1.4,6.124313,-145.458053,240.308,6.892526,6.360476,6.155904
8598,1.4,4.546341,-145.458053,335.345833,5.534765,4.856168,4.585221
8599,1.4,2.968369,-145.458053,580.159333,4.329011,3.418929,3.02214
8600,1.4,1.390397,-145.458053,1085.186667,3.439045,2.185354,1.490772
8601,1.4,15.592144,-143.857632,1376.174,15.683233,15.611336,15.682485
8602,1.4,14.014173,-143.857632,713.491,14.114198,14.034265,14.11345
8603,1.4,12.436201,-143.857632,374.86,12.547404,12.457421,12.546658
8604,1.4,10.858229,-143.857632,258.743,10.983811,10.880905,10.983066
8605,1.4,9.280257,-143.857632,225.93,9.425011,9.304883,9.42427
8606,1.4,7.702285,-143.857632,224.039,7.873854,7.729656,7.873117
8607,1.4,6.124313,-143.857632,254.68,6.335953,6.155835,6.335225
8608,1.4,4.546341,-143.857632,371.655,4.824004,4.584869,4.823294
8609,1.4,2.968369,-143.857632,686.883,3.373088,3.021213,3.372425
8610,1.4,1.390397,-143.857632,1342.023,2.112918,1.488095,2.11242
8611,1.4,15.592144,-142.25721,1101.290667,15.611659,15.693156,15.915494
8612,1.4,14.014173,-142.25721,580.381333,14.034624,14.125223,14.37192
8613,1.4,12.436201,-142.25721,336.5475,12.457826,12.559805,12.836714
8614,1.4,10.858229,-142.25721,241.363333,10.881369,10.997975,11.313282
8615,1.4,9.280257,-142.25721,211.758667,9.305425,9.441514,9.807114
8616,1.4,7.702285,-142.25721,215.576667,7.730308,7.893601,8.32758
8617,1.4,6.124313,-142.25721,243.796667,6.156654,6.360476,6.891857
8618,1.4,4.546341,-142.25721,333.698333,4.585968,4.856168,5.534147
8619,1.4,2.968369,-142.25721,571.744667,3.022882,3.41893,4.328494
8620,1.4,1.390397,-142.25721,1076.999333,1.491479,2.185355,3.43874
8621,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
8622,1.5,13.936395,-145.358053,571.06125,14.275413,14.036957,13.955785
8623,1.5,12.380645,-145.358053,337.557,12.759699,12.492344,12.401159
8624,1.5,10.824895,-145.358053,245.263,11.254915,10.950883,10.846856
8625,1.5,9.269146,-145.358053,213.694,9.766115,9.414125,9.293036
8626,1.5,7.713396,-145.358053,211.959,8.301905,7.884819,7.739993
8627,1.5,6.157646,-145.358053,240.734,6.878006,6.368336,6.188309
8628,1.5,4.601897,-145.358053,329.032,5.525669,4.876655,4.639349
8629,1.5,3.046147,-145.358053,564.92875,4.312747,3.442168,3.097203
8630,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
8631,1.5,15.492144,-143.857632,1286.6325,15.583746,15.511388,15.582998
8632,1.5,13.936395,-143.857632,664.54875,14.036912,13.956536,14.036165
8633,1.5,12.380645,-143.857632,360.797,12.492293,12.401911,12.491547
8634,1.5,10.824895,-143.857632,258.743,10.950826,10.847607,10.950081
8635,1.5,9.269146,-143.857632,225.93,9.414058,9.293788,9.413317
8636,1.5,7.713396,-143.857632,224.039,7.884739,7.740744,7.884002
8637,1.5,6.157646,-143.857632,254.68,6.368237,6.189059,6.367509
8638,1.5,4.601897,-143.857632,356.965,4.876525,4.640097,4.875814
8639,1.5,3.046147,-143.857632,639.6575,3.441985,3.097945,3.441317
8640,1.5,1.490397,-143.857632,1254.50875,2.180536,1.582638,2.18002
8641,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
8642,1.5,13.936395,-142.35721,560.87625,13.956536,14.036957,14.274679
8643,1.5,12.380645,-142.35721,330.052,12.401911,12.492344,12.758968
8644,1.5,10.824895,-142.35721,240.27,10.847607,10.950883,11.254191
8645,1.5,9.269146,-142.35721,212.728,9.293788,9.414125,9.765401
8646,1.5,7.713396,-142.35721,214.602,7.740744,7.88482,8.301206
8647,1.5,6.157646,-142.35721,245.357,6.189059,6.368337,6.877332
8648,1.5,4.601897,-142.35721,327.715,4.640097,4.876655,5.525042
8649,1.5,3.046147,-142.35721,557.02,3.097945,3.442169,4.312215
8650,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
8651,1.6,15.392144,-145.258053,1057.496667,15.681993,15.474936,15.41101
8652,1.6,13.858617,-145.258053,554.616667,14.178638,13.949284,13.878414
8653,1.6,12.32509,-145.258053,341.363333,12.682509,12.42557,12.34605
8654,1.6,10.791562,-145.258053,247.220667,11.196505,10.904607,10.814016
8655,1.6,9.258035,-145.258053,217.327333,9.725267,9.387735,9.282476
8656,1.6,7.724507,-145.258053,215.618667,8.276674,7.877314,7.75172
8657,1.6,6.19098,-145.258053,244.655333,6.865075,6.37793,6.222331
8658,1.6,4.657452,-145.258053,336.173333,5.51893,4.899727,4.695641
8659,1.6,3.123925,-145.258053,550.734667,4.300155,3.469881,3.175547
8660,1.6,1.590397,-145.258053,1040.582667,3.350745,2.18546,1.680049
8661,1.6,15.392144,-143.857632,1211.158,15.484265,15.41144,15.483517
8662,1.6,13.858617,-143.857632,628.763,13.959632,13.878809,13.958885
8663,1.6,12.32509,-143.857632,360.797,12.437186,12.3464,12.43644
8664,1.6,10.791562,-143.857632,258.743,10.917843,10.814309,10.917098
8665,1.6,9.258035,-143.857632,225.93,9.403105,9.282693,9.402364
8666,1.6,7.724507,-143.857632,224.039,7.895625,7.751832,7.894888
8667,1.6,6.19098,-143.857632,254.68,6.400532,6.222284,6.399804
8668,1.6,4.657452,-143.857632,356.965,4.929112,4.695333,4.9284
8669,1.6,3.123925,-143.857632,603.994,3.511253,3.174728,3.510582
8670,1.6,1.590397,-143.857632,1178.764,2.250568,1.677813,2.250034
8671,1.6,15.392144,-142.45721,1053.874,15.411762,15.474936,15.681255
8672,1.6,13.858617,-142.45721,551.68,13.879166,13.949284,14.177902
8673,1.6,12.32509,-142.45721,335.133333,12.346802,12.42557,12.681778
8674,1.6,10.791562,-142.45721,244.951333,10.814768,10.904608,11.19578
8675,1.6,9.258035,-142.45721,215.839333,9.283227,9.387735,9.724551
8676,1.6,7.724507,-142.45721,217.941333,7.752471,7.877314,8.275971
8677,1.6,6.19098,-142.45721,247.126,6.22308,6.37793,6.864396
8678,1.6,4.657452,-142.45721,333.294667,4.696389,4.899728,5.518294
8679,1.6,3.123925,-142.45721,541.856,3.176289,3.469882,4.299608
8680,1.6,1.590397,-142.45721,1027.512667,1.680766,2.185461,3.350387
8681,1.7,15.292144,-145.158053,1057.496667,15.56548,15.366617,15.312042
8682,1.7,13.780839,-145.158053,554.616667,14.082337,13.862213,13.801773
8683,1.7,12.269534,-145.158053,341.363333,12.605885,12.359494,12.291759
8684,1.7,10.758229,-145.158053,247.220667,11.138787,10.859158,10.782108
8685,1.7,9.246924,-145.158053,217.327333,9.685292,9.362351,9.272995
8686,1.7,7.735618,-145.158053,215.618667,8.252592,7.871087,7.764734
8687,1.7,6.224313,-145.158053,244.655333,6.85374,6.389248,6.257943
8688,1.7,4.713008,-145.158053,336.173333,5.514556,4.925349,4.754019
8689,1.7,3.201703,-145.158053,550.734667,4.291268,3.50196,3.256935
8690,1.7,1.690397,-145.158053,1040.582667,3.314774,2.199197,1.783997
8691,1.7,15.292144,-143.857632,1211.158,15.384791,15.311493,15.384043
8692,1.7,13.780839,-143.857632,628.763,13.882358,13.801082,13.88161
8693,1.7,12.269534,-143.857632,360.797,12.382083,12.290891,12.381338
8694,1.7,10.758229,-143.857632,258.743,10.884862,10.781012,10.884118
8695,1.7,9.246924,-143.857632,225.93,9.392152,9.271598,9.391411
8696,1.7,7.735618,-143.857632,224.039,7.906511,7.76292,7.905774
8697,1.7,6.224313,-143.857632,254.68,6.432838,6.25551,6.432109
8698,1.7,4.713008,-143.857632,356.965,4.981764,4.750576,4.981051
8699,1.7,3.201703,-143.857632,603.994,3.58087,3.251558,3.580195
8700,1.7,1.690397,-143.857632,1178.764,2.322794,1.77352,2.322244
8701,1.7,15.292144,-142.55721,1053.874,15.312793,15.366617,15.564741
8702,1.7,13.780839,-142.55721,551.68,13.802525,13.862213,14.0816
8703,1.7,12.269534,-142.55721,335.133333,12.292511,12.359494,12.605153
8704,1.7,10.758229,-142.55721,244.951333,10.782859,10.859158,11.13806
8705,1.7,9.246924,-142.55721,215.839333,9.273746,9.362351,9.684573
8706,1.7,7.735618,-142.55721,217.941333,7.765485,7.871088,8.251886
8707,1.7,6.224313,-142.55721,247.126,6.258693,6.389249,6.853057
8708,1.7,4.713008,-142.55721,333.294667,4.754767,4.92535,5.513912
8709,1.7,3.201703,-142.55721,541.856,3.257677,3.501961,4.290706
8710,1.7,1.690397,-142.55721,1027.512667,1.784714,2.199198,3.314389
8711,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
8712,1.8,13.703061,-145.058053,569.657,13.98652,13.775757,13.725873
8713,1.8,12.213978,-145.058053,347.72,12.529837,12.294127,12.238297
8714,1.8,10.724895,-145.058053,250.173,11.08177,10.814545,10.751138
8715,1.8,9.235812,-145.058053,221.396,9.6462,9.337983,9.264596
8716,1.8,7.746729,-145.058053,217.796,8.22967,7.866143,7.779028
8717,1.8,6.257646,-145.058053,248.331,6.844011,6.402283,6.29512
8718,1.8,4.768563,-145.058053,342.542,5.512553,4.953481,4.814408
8719,1.8,3.27948,-145.058053,566.121,4.286109,3.538286,3.341146
8720,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
8721,1.8,15.192144,-143.857632,1128.79125,15.285324,15.211546,15.284576
8722,1.8,13.703061,-143.857632,628.763,13.805089,13.723355,13.804342
8723,1.8,12.213978,-143.857632,360.797,12.326985,12.235381,12.326239
8724,1.8,10.724895,-143.857632,258.743,10.851883,10.747714,10.851139
8725,1.8,9.235812,-143.857632,225.93,9.3812,9.260503,9.380459
8726,1.8,7.746729,-143.857632,224.039,7.917398,7.774008,7.916661
8727,1.8,6.257646,-143.857632,254.68,6.465154,6.288737,6.464425
8728,1.8,4.768563,-143.857632,356.965,5.034478,4.805827,5.033764
8729,1.8,3.27948,-143.857632,603.994,3.650816,3.328432,3.650139
8730,1.8,1.790397,-143.857632,1093.98375,2.397016,1.869676,2.396452
8731,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
8732,1.8,13.703061,-142.65721,570.553,13.726625,13.775758,13.985783
8733,1.8,12.213978,-142.65721,340.393,12.239048,12.294127,12.529104
8734,1.8,10.724895,-142.65721,249.295,10.751889,10.814545,11.081042
8735,1.8,9.235812,-142.65721,218.552,9.265347,9.337983,9.64548
8736,1.8,7.746729,-142.65721,218.979,7.779778,7.866143,8.228961
8737,1.8,6.257646,-142.65721,249.503,6.295869,6.402283,6.843322
8738,1.8,4.768563,-142.65721,339.607,4.815155,4.953482,5.511901
8739,1.8,3.27948,-142.65721,557.092,3.341887,3.538287,4.285533
8740,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
8741,1.9,15.092144,-144.958053,986.639333,15.33371,15.151614,15.116131
8742,1.9,13.625284,-144.958053,547.363333,13.891198,13.689928,13.650727
8743,1.9,12.158423,-144.958053,334.3,12.454376,12.229481,12.185674
8744,1.9,10.691562,-144.958053,251.594667,11.025467,10.770778,10.721115
8745,1.9,9.224701,-144.958053,221.112667,9.608004,9.314638,9.257284
8746,1.9,7.757841,-144.958053,218.842667,8.207917,7.862483,7.794594
8747,1.9,6.29098,-144.958053,251.213333,6.835893,6.417022,6.333832
8748,1.9,4.824119,-144.958053,331.5,5.512923,4.984081,4.876733
8749,1.9,3.357258,-144.958053,540.043333,4.284691,3.578731,3.427971
8750,1.9,1.890397,-144.958053,965.76,3.260091,2.253204,2.005694
8751,1.9,15.092144,-143.857632,1062.208,15.185864,15.111601,15.185116
8752,1.9,13.625284,-143.857632,586.985,13.727826,13.64563,13.727079
8753,1.9,12.158423,-143.857632,345.16125,12.27189,12.179872,12.271144
8754,1.9,10.691562,-143.857632,258.743,10.818906,10.714417,10.818162
8755,1.9,9.224701,-143.857632,225.93,9.370248,9.249408,9.369507
8756,1.9,7.757841,-143.857632,224.039,7.928286,7.785096,7.927549
8757,1.9,6.29098,-143.857632,254.68,6.49748,6.321965,6.496751
8758,1.9,4.824119,-143.857632,339.8825,5.087252,4.861084,5.086538
8759,1.9,3.357258,-143.857632,562.67,3.721074,3.405348,3.720393
8760,1.9,1.890397,-143.857632,1029.045,2.473055,1.966216,2.472478
8761,1.9,15.092144,-142.75721,981.754,15.116883,15.151614,15.332969
8762,1.9,13.625284,-142.75721,547.473333,13.651479,13.689928,13.89046
8763,1.9,12.158423,-142.75721,329.559167,12.186425,12.229482,12.453641
8764,1.9,10.691562,-142.75721,253.207333,10.721866,10.770778,11.024737
8765,1.9,9.224701,-142.75721,220.318,9.258035,9.314638,9.607281
8766,1.9,7.757841,-142.75721,219.528667,7.795343,7.862483,8.207205
8767,1.9,6.29098,-142.75721,250.713333,6.33458,6.417022,6.8352
8768,1.9,4.824119,-142.75721,328.21,4.877479,4.984081,5.512264
8769,1.9,3.357258,-142.75721,532.191667,3.42871,3.578732,4.284101
8770,1.9,1.890397,-142.75721,954.224667,2.006407,2.253205,3.259653
8771,1,15.992144,-145.858053,1068.225333,16.389308,16.135617,16.018202
8772,1,14.49197,-145.858053,602.006667,14.927972,14.648997,14.519643
8773,1,12.991795,-145.858053,369.491333,13.475176,13.165451,13.021454
8774,1,11.49162,-145.858053,272.864167,12.034011,11.686152,11.523783
8775,1,9.991446,-145.858053,217.3325,10.609218,10.212945,10.026861
8776,1,8.491271,-145.858053,203.299167,9.208401,8.748908,8.531081
8777,1,6.991096,-145.858053,213.719167,7.844415,7.299561,7.037172
8778,1,5.490921,-145.858053,262.9775,6.540343,5.875783,5.546647
8779,1,3.990747,-145.858053,369.038,5.34026,4.501902,4.06323
8780,1,2.490572,-145.858053,591.874667,4.33148,3.241983,2.599121
8781,1,0.990397,-145.858053,1045.468667,3.675065,2.292344,1.225592
8782,1,15.992144,-143.857632,1579.241,16.081246,16.011136,16.080497
8783,1,14.49197,-143.857632,814.226,14.589086,14.511768,14.588338
8784,1,12.991795,-143.857632,440.61,13.098756,13.012587,13.09801
8785,1,11.49162,-143.857632,294.14625,11.610963,11.513664,11.610218
8786,1,9.991446,-143.857632,240.5325,10.126824,10.015117,10.126081
8787,1,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8788,1,6.991096,-143.857632,233.57375,7.178572,7.020107,7.177839
8789,1,5.490921,-143.857632,291.82,5.724783,5.524776,5.724061
8790,1,3.990747,-143.857632,430.989,4.302956,4.033043,4.302257
8791,1,2.490572,-143.857632,781.813,2.959522,2.55123,2.958887
8792,1,0.990397,-143.857632,1536.244,1.871673,1.119447,1.871272
8793,1,15.992144,-141.85721,1061.685333,16.018954,16.135618,16.388574
8794,1,14.49197,-141.85721,600.24,14.520394,14.648997,14.927242
8795,1,12.991795,-141.85721,369.027333,13.022206,13.165451,13.47445
8796,1,11.49162,-141.85721,266.179167,11.524534,11.686152,12.033292
8797,1,9.991446,-141.85721,218.555833,10.027611,10.212945,10.608509
8798,1,8.491271,-141.85721,203.064167,8.531831,8.748909,9.207707
8799,1,6.991096,-141.85721,221.855,7.037921,7.299561,7.843744
8800,1,5.490921,-141.85721,266.2025,5.547393,5.875784,6.539711
8801,1,3.990747,-141.85721,365.339333,4.063971,4.501902,5.339698
8802,1,2.490572,-141.85721,588.127333,2.599846,3.241985,4.331047
8803,1,0.990397,-141.85721,1040.069333,1.226207,2.292346,3.674862
8804,1.1,15.892144,-145.758053,1068.225333,16.270484,16.024275,15.915471
8805,1.1,14.41197,-145.758053,602.006667,14.827008,14.556405,14.436618
8806,1.1,12.931795,-145.758053,369.491333,13.391547,13.091305,12.958068
8807,1.1,11.45162,-145.758053,266.71,11.966984,11.630023,11.479936
8808,1.1,9.971446,-145.758053,217.3325,10.557733,10.174206,10.002409
8809,1.1,8.491271,-145.758053,203.299167,9.170854,8.726586,8.525799
8810,1.1,7.011096,-145.758053,213.719167,7.818264,7.29205,7.050686
8811,1.1,5.530921,-145.758053,256.991333,6.521332,5.88018,5.578254
8812,1.1,4.050747,-145.758053,369.038,5.320914,4.512302,4.111386
8813,1.1,2.570572,-145.758053,591.874667,4.298641,3.244542,2.659306
8814,1.1,1.090397,-145.758053,1045.468667,3.609201,2.252793,1.273639
8815,1.1,15.892144,-143.857632,1579.241,15.981733,15.911185,15.980985
8816,1.1,14.41197,-143.857632,814.226,14.509559,14.431816,14.508812
8817,1.1,12.931795,-143.857632,440.61,13.039197,12.952632,13.038451
8818,1.1,11.45162,-143.857632,287.424,11.571337,11.473702,11.570592
8819,1.1,9.971446,-143.857632,240.5325,10.10707,9.995142,10.106327
8820,1.1,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8821,1.1,7.011096,-143.857632,233.57375,7.198083,7.040057,7.197349
8822,1.1,5.530921,-143.857632,283.71,5.763238,5.564613,5.762515
8823,1.1,4.050747,-143.857632,430.989,4.358815,4.092587,4.358114
8824,1.1,2.570572,-143.857632,781.813,3.02745,2.629726,3.026809
8825,1.1,1.090397,-143.857632,1536.244,1.927038,1.209743,1.926609
8826,1.1,15.892144,-141.95721,1061.685333,15.916223,16.024276,16.269749
8827,1.1,14.41197,-141.95721,600.24,14.43737,14.556405,14.826277
8828,1.1,12.931795,-141.95721,369.027333,12.958819,13.091305,13.39082
8829,1.1,11.45162,-141.95721,260.945333,11.480687,11.630024,11.966264
8830,1.1,9.971446,-141.95721,218.555833,10.003159,10.174206,10.557022
8831,1.1,8.491271,-141.95721,203.064167,8.52655,8.726587,9.170157
8832,1.1,7.011096,-141.95721,221.855,7.051435,7.292051,7.817589
8833,1.1,5.530921,-141.95721,261.386667,5.579001,5.88018,6.520694
8834,1.1,4.050747,-141.95721,365.339333,4.112129,4.512302,5.320341
8835,1.1,2.570572,-141.95721,588.127333,2.660036,3.244543,4.29819
8836,1.1,1.090397,-141.95721,1040.069333,1.27429,2.252794,3.608974
8837,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
8838,1.2,14.33197,-145.658053,633.899,14.726465,14.464354,14.354257
8839,1.2,12.871795,-145.658053,380.183,13.308414,13.017781,12.895425
8840,1.2,11.41162,-145.658053,269.249,11.900554,11.574625,11.436935
8841,1.2,9.951446,-145.658053,214.652,10.506985,10.136344,9.978939
8842,1.2,8.491271,-145.658053,204.37625,9.134248,8.705356,8.521688
8843,1.2,7.031096,-145.658053,215.012,7.79336,7.285959,7.065645
8844,1.2,5.570921,-145.658053,258.676,6.504049,5.886544,5.61175
8845,1.2,4.110747,-145.658053,377.186,5.304062,4.525684,4.162253
8846,1.2,2.650572,-145.658053,622.385,4.269392,3.252145,2.724185
8847,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
8848,1.2,15.792144,-143.857632,1456.8425,15.882227,15.811235,15.881479
8849,1.2,14.33197,-143.857632,814.226,14.430038,14.351864,14.429291
8850,1.2,12.871795,-143.857632,440.61,12.979642,12.892676,12.978895
8851,1.2,11.41162,-143.857632,287.424,11.531714,11.43374,11.530969
8852,1.2,9.951446,-143.857632,236.363,10.087316,9.975167,10.086574
8853,1.2,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8854,1.2,7.031096,-143.857632,231.641,7.217596,7.060006,7.216862
8855,1.2,5.570921,-143.857632,283.71,5.801714,5.604452,5.80099
8856,1.2,4.110747,-143.857632,430.989,4.414782,4.152144,4.41408
8857,1.2,2.650572,-143.857632,781.813,3.095954,2.708309,3.095309
8858,1.2,1.190397,-143.857632,1426.0325,1.985898,1.301458,1.985444
8859,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
8860,1.2,14.33197,-142.05721,628.578,14.355008,14.464354,14.725733
8861,1.2,12.871795,-142.05721,375.879,12.896176,13.017781,13.307686
8862,1.2,11.41162,-142.05721,263.778,11.437687,11.574625,11.899833
8863,1.2,9.951446,-142.05721,219.259,9.97969,10.136344,10.506272
8864,1.2,8.491271,-142.05721,207.99,8.522439,8.705357,9.133548
8865,1.2,7.031096,-142.05721,222.749,7.066395,7.28596,7.792681
8866,1.2,5.570921,-142.05721,263.549,5.612498,5.886544,6.503404
8867,1.2,4.110747,-142.05721,373.841,4.162998,4.525684,5.303478
8868,1.2,2.650572,-142.05721,616.181,2.72492,3.252146,4.268925
8869,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
8870,1.3,15.692144,-145.558053,1106.541333,16.033938,15.803035,15.711811
8871,1.3,14.25197,-145.558053,621.764167,14.626353,14.372854,14.272569
8872,1.3,12.811795,-145.558053,389.433333,13.225787,12.94489,12.833535
8873,1.3,11.37162,-145.558053,272.511333,11.834732,11.519966,11.39479
8874,1.3,9.931446,-145.558053,219.652667,10.456985,10.09937,9.956458
8875,1.3,8.491271,-145.558053,206.2675,9.098593,8.685225,8.518749
8876,1.3,7.051096,-145.558053,215.564667,7.769715,7.281292,7.082042
8877,1.3,5.610921,-145.558053,263.348,6.488508,5.894869,5.647102
8878,1.3,4.170747,-145.558053,385.247333,5.289728,4.542022,4.215733
8879,1.3,2.730572,-145.558053,609.564167,4.243808,3.264758,2.793432
8880,1.3,1.290397,-145.558053,1085.186667,3.49096,2.198986,1.407949
8881,1.3,15.692144,-143.857632,1376.174,15.782727,15.711285,15.781979
8882,1.3,14.25197,-143.857632,754.4075,14.350523,14.271913,14.349775
8883,1.3,12.811795,-143.857632,440.61,12.920091,12.832722,12.919344
8884,1.3,11.37162,-143.857632,287.424,11.492093,11.393779,11.491348
8885,1.3,9.931446,-143.857632,236.363,10.067564,9.955192,10.066821
