Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
588900,False,2,217,7.850591,7.762147,8.212699,9.322913,9.250295,9.631482
588900,False,2,246,6.383081,6.274445,6.82394,10.801317,10.738701,11.068749
588900,False,2,320,4.92853,4.7876,5.488043,12.282302,12.227273,12.518134
588900,False,2,515,3.503118,3.302774,4.255092,13.765034,13.715955,13.975869
588900,False,2,970,2.165178,1.824897,3.244649,15.249004,15.204716,15.439588
589900,False,2,1026,15.143719,15.324141,15.10701,2.196082,3.221266,1.94139
589900,False,2,541,13.681152,13.880803,13.640716,3.542389,4.25468,3.39039
589900,False,2,331,12.219614,12.442966,12.174557,4.957584,5.489209,4.85014
589900,False,2,244,10.759524,11.012787,10.708591,6.396101,6.816443,6.313187
589900,False,2,217,9.301564,9.593692,9.242908,7.845123,8.191443,7.777671
589900,False,2,218,7.846925,8.191443,7.777671,9.299738,9.593691,9.242908
589900,False,2,240,6.397867,6.816443,6.313187,10.757681,11.012787,10.708591
589900,False,2,324,4.959288,5.489209,4.85014,12.217758,12.442966,12.174557
589900,False,2,532,3.543971,4.25468,3.39039,13.679287,13.880803,13.640716
589900,False,2,1002,2.197338,3.221266,1.941389,15.141848,15.324142,15.107011
589900,False,2,1108,15.108139,15.216795,15.14414,1.935243,2.664227,2.211838
589900,False,2,569,13.641758,13.762203,13.681826,3.386874,3.850175,3.552179
589900,False,2,343,12.175491,12.310522,12.2206,4.847683,5.181985,4.964583
589900,False,2,249,10.709387,10.86292,10.760908,6.3113,6.571563,6.401528
589900,False,2,220,9.243523,9.421277,9.303472,7.776139,7.988822,7.849548
589900,False,2,223,7.778036,7.988822,7.849548,9.241619,9.421277,9.303472
589900,False,2,247,6.313186,6.571563,6.401528,10.707478,10.86292,10.760908
589900,False,2,336,4.849552,5.181985,4.964584,12.173578,12.310522,12.2206
589900,False,2,558,3.38871,3.850176,3.552179,13.639842,13.762203,13.681826
589900,False,2,1071,1.936986,2.664226,2.211837,15.106222,15.216796,15.144141
589900,False,2,1104,15.108139,15.144265,15.216589,1.934925,2.212697,2.663051
589900,False,2,566,13.641758,13.681965,13.761976,3.386692,3.552714,3.849362
589900,False,2,342,12.175491,12.220756,12.310268,4.847556,4.964966,5.18138
589900,False,2,249,10.709387,10.761085,10.862631,6.311202,6.401825,6.571086
589900,False,2,222,9.243523,9.303676,9.420945,7.77606,7.84979,7.98843
589900,False,2,224,7.778036,7.84979,7.98843,9.241552,9.303676,9.420945
589900,False,2,244,6.313187,6.401825,6.571087,10.70742,10.761085,10.862631
589900,False,2,336,4.849553,4.964966,5.18138,12.173528,12.220756,12.310267
589900,False,2,550,3.38871,3.552714,3.849362,13.639797,13.681965,13.761975
589900,False,2,1067,1.936987,2.212696,2.66305,15.106181,15.144266,15.21659
589900,False,2,1020,15.14372,15.107054,15.323857,2.195241,1.941735,3.219912
589900,False,2,538,13.681153,13.640765,13.880489,3.541868,3.390587,4.253655
589900,False,2,329,12.219614,12.174612,12.442615,4.957211,4.850278,5.488414
589900,False,2,244,10.759524,10.708653,11.012391,6.395813,6.313293,6.815803
589900,False,2,217,9.301565,9.242981,9.593237,7.844887,7.777757,8.19091
589900,False,2,219,7.846925,7.777758,8.19091,9.29954,9.242981,9.593237
589900,False,2,240,6.397867,6.313294,6.815803,10.757509,10.708653,11.012391
589900,False,2,324,4.959288,4.850278,5.488415,12.217607,12.174612,12.442615
589900,False,2,522,3.543972,3.390588,4.253655,13.679152,13.640765,13.880488
589900,False,2,993,2.197339,1.941734,3.219911,15.141726,15.107055,15.323857
590900,False,2,1083,16.128225,16.380315,16.009596,2.237195,3.641267,1.118599
590900,False,2,628,14.640817,14.918258,14.510233,3.202486,4.302289,2.549928
590900,False,2,381,13.156308,13.464589,13.011057,4.473012,5.316166,4.031632
590900,False,2,266,11.675804,12.022352,11.512141,5.853274,6.520321,5.523317
590900,False,2,218,10.201051,10.596216,10.013603,7.281128,7.827426,7.018621
590900,False,2,201,8.734958,9.193676,8.515639,8.733263,9.193676,8.515639
590900,False,2,222,7.282761,7.827426,7.018621,10.199314,10.596216,10.013602
590900,False,2,264,5.854808,6.520321,5.523316,11.674039,12.022353,11.512141
590900,False,2,378,4.474371,5.316166,4.031632,13.154519,13.464589,13.011057
590900,False,2,616,3.203475,4.30229,2.549928,14.639011,14.918258,14.510233
590900,False,2,1065,2.237311,3.641267,1.118598,16.126406,16.380316,16.009597
590900,False,2,1596,16.017571,16.147897,16.02338,1.202394,2.387193,1.301082
590900,False,2,819,14.518832,14.662684,14.52544,2.587784,3.309012,2.635087
590900,False,2,445,13.020422,13.180858,13.028014,4.055681,4.549888,4.086026
590900,False,2,295,11.522472,11.703709,11.531302,5.540895,5.91223,5.563145
590900,False,2,233,10.025188,10.233263,10.035626,7.032463,7.328606,7.050006
590900,False,2,217,8.528918,8.772887,8.541526,8.527051,8.772887,8.541526
590900,False,2,232,7.034313,7.328606,7.050007,10.023309,10.233262,10.035626
590900,False,2,290,5.542718,5.912229,5.563144,11.520586,11.70371,11.531303
590900,False,2,440,4.057455,4.549889,4.086026,13.018529,13.180858,13.028014
590900,False,2,796,2.58944,3.309012,2.635087,14.516933,14.662684,14.52544
590900,False,2,1554,1.203541,2.387193,1.301081,16.01567,16.147898,16.023381
590900,False,2,1594,16.017571,16.023467,16.147672,1.201464,1.302155,2.38567
590900,False,2,817,14.518832,14.525537,14.662436,2.587351,2.635618,3.307914
590900,False,2,448,13.020422,13.028121,13.180583,4.055405,4.086368,4.54909
590900,False,2,288,11.522472,11.531424,11.703399,5.540693,5.563396,5.911615
590900,False,2,233,10.025188,10.035765,10.232907,7.032304,7.050205,7.32811
590900,False,2,223,8.528919,8.54169,8.772472,8.52692,8.541689,8.772472
590900,False,2,232,7.034313,7.050205,7.32811,10.023197,10.035765,10.232907
590900,False,2,290,5.542718,5.563395,5.911614,11.520488,11.531424,11.7034
590900,False,2,433,4.057456,4.086368,4.54909,13.018443,13.028121,13.180582
590900,False,2,782,2.589441,2.635618,3.307914,14.516856,14.525536,14.662436
590900,False,2,1556,1.203542,1.302155,2.38567,16.0156,16.023468,16.147673
590900,False,2,1084,16.128225,16.009543,16.379956,2.235695,1.117848,3.639654
590900,False,2,620,14.640817,14.510175,14.917865,3.201438,2.549599,4.300924
590900,False,2,380,13.156308,13.010992,13.464153,4.472262,4.031424,5.315061
590900,False,2,268,11.675805,11.512068,12.021863,5.8527,5.523165,6.519421
590900,False,2,218,10.201051,10.013519,10.595662,7.280667,7.018501,7.826676
590900,False,2,207,8.734959,8.515541,9.193037,8.732879,8.515541,9.193037
590900,False,2,219,7.282762,7.018502,7.826676,10.198985,10.013518,10.595662
590900,False,2,266,5.854809,5.523164,6.51942,11.673751,11.512069,12.021864
590900,False,2,378,4.474372,4.031424,5.315061,13.154264,13.010992,13.464153
590900,False,2,610,3.203477,2.549599,4.300925,14.638782,14.510175,14.917864
590900,False,2,1058,2.237313,1.117847,3.639654,16.126198,16.009544,16.379957
591900,False,2,1027,16.016829,16.26143,15.906808,2.196541,3.574713,1.170902
591900,False,2,597,14.548171,14.817231,14.427154,3.20501,4.269177,2.611189
591900,False,2,367,13.082108,13.380895,12.947617,4.483439,5.296698,4.080128
591900,False,2,266,11.619624,11.955258,11.468245,5.857662,6.501229,5.555036
591900,False,2,218,10.162265,10.544662,9.989111,7.273582,7.801204,7.032156
591900,False,2,201,8.712601,9.156059,8.510339,8.710892,9.156059,8.510338
591900,False,2,222,7.275234,7.801204,7.032156,10.160518,10.544662,9.989111
591900,False,2,264,5.859222,6.501229,5.555035,11.61785,11.955259,11.468245
591900,False,2,365,4.484839,5.296698,4.080129,13.080312,13.380894,12.947617
591900,False,2,584,3.206073,4.269177,2.61119,14.546358,14.817231,14.427154
591900,False,2,1009,2.196785,3.574713,1.170901,16.015004,16.261431,15.906809
591900,False,2,1525,15.916297,16.04434,15.925293,1.269785,2.401102,1.399791
591900,False,2,787,14.437416,14.57865,14.447532,2.657001,3.34852,2.721528
591900,False,2,431,12.958829,13.116214,12.970319,4.109597,4.587126,4.151608
591900,False,2,297,11.480651,11.658255,11.49387,5.576716,5.937398,5.607747
591900,False,2,234,10.003066,10.206695,10.01852,7.049295,7.337949,7.073869
591900,False,2,219,8.526377,8.76471,8.544839,8.524506,8.76471,8.544838
591900,False,2,232,7.05115,7.337949,7.073869,10.001184,10.206695,10.01852
591900,False,2,294,5.578546,5.937398,5.607746,11.478763,11.658256,11.49387
591900,False,2,423,4.111383,4.587126,4.151609,12.956933,13.116213,12.970319
591900,False,2,762,2.658683,3.34852,2.721528,14.435515,14.57865,14.447531
591900,False,2,1483,1.271045,2.401101,1.399791,15.914394,16.04434,15.925294
591900,False,2,1528,15.916297,15.925384,16.044117,1.268947,1.400829,2.399611
591900,False,2,785,14.437416,14.447632,14.578405,2.656601,2.722062,3.347451
591900,False,2,434,12.958829,12.970432,13.115941,4.109339,4.151959,4.586346
591900,False,2,289,11.480651,11.493996,11.657948,5.576526,5.608006,5.936796
591900,False,2,235,10.003066,10.018665,10.206344,7.049144,7.074074,7.337461
591900,False,2,224,8.526377,8.545009,8.764302,8.524381,8.545009,8.764301
591900,False,2,234,7.051151,7.074075,7.337461,10.001078,10.018665,10.206344
591900,False,2,295,5.578546,5.608005,5.936795,11.47867,11.493997,11.657949
591900,False,2,421,4.111384,4.151959,4.586346,12.956851,12.970431,13.115941
591900,False,2,750,2.658684,2.722062,3.347452,14.435442,14.447632,14.578405
591900,False,2,1481,1.271046,1.400829,2.39961,15.914327,15.925385,16.044117
591900,False,2,1027,16.016829,15.906766,16.26108,2.195089,1.170328,3.573117
591900,False,2,590,14.548171,14.427107,14.816846,3.204015,2.610932,4.26784
591900,False,2,365,13.082108,12.947565,13.380468,4.482728,4.079964,5.295621
591900,False,2,268,11.619625,11.468186,11.954781,5.857118,5.554915,6.500352
591900,False,2,218,10.162266,9.989044,10.544121,7.273144,7.03206,7.800472
591900,False,2,207,8.712601,8.51026,9.155436,8.710526,8.510259,9.155436
591900,False,2,219,7.275235,7.032061,7.800472,10.160204,9.989044,10.544121
591900,False,2,266,5.859223,5.554914,6.500351,11.617575,11.468187,11.954782
591900,False,2,362,4.48484,4.079964,5.295621,13.080068,12.947565,13.380468
591900,False,2,581,3.206075,2.610932,4.267841,14.546139,14.427107,14.816846
591900,False,2,1000,2.196787,1.170327,3.573116,16.014805,15.906767,16.26108
592900,False,2,1066,15.90591,16.142909,15.804618,2.16438,3.512594,1.237238
592900,False,2,587,14.456066,14.716624,14.344736,3.212642,4.239675,2.677179
592900,False,2,375,13.008531,13.297696,12.88492,4.496868,5.279735,4.131348
592900,False,2,262,11.564174,11.888761,11.425195,5.864025,6.48387,5.58865
592900,False,2,219,10.124358,10.493846,9.965603,7.26746,7.77623,7.047141
592900,False,2,202,8.691337,9.119384,8.50621,8.689614,9.119384,8.50621
592900,False,2,226,7.26913,7.77623,7.047141,10.1226,10.493846,9.965603
592900,False,2,259,5.865612,6.483869,5.588649,11.562391,11.888762,11.425196
592900,False,2,374,4.498308,5.279735,4.131348,13.006727,13.297696,12.88492
592900,False,2,578,3.213777,4.239675,2.677179,14.454246,14.716624,14.344736
592900,False,2,1049,2.164756,3.512594,1.237238,15.90408,16.14291,15.804619
592900,False,2,1450,15.815076,15.940806,15.8273,1.342079,2.419528,1.499413
592900,False,2,735,14.356061,14.494648,14.369723,2.727215,3.389785,2.807983
592900,False,2,431,12.897307,13.05161,12.912732,4.163947,4.625083,4.217288
592900,False,2,287,11.438915,11.612857,11.456551,5.612792,5.962916,5.652477
592900,False,2,234,9.981046,10.180206,10.001536,7.066301,7.347486,7.097864
592900,False,2,219,8.523965,8.756653,8.54828,8.52209,8.756652,8.54828
592900,False,2,232,7.068162,7.347486,7.097864,9.979161,10.180206,10.001536
592900,False,2,284,5.614628,5.962915,5.652476,11.437024,11.612857,11.456552
592900,False,2,423,4.165745,4.625083,4.217288,12.895409,13.05161,12.912732
592900,False,2,708,2.728922,3.389785,2.807983,14.354159,14.494648,14.369723
592900,False,2,1400,1.343437,2.419527,1.499412,15.813172,15.940807,15.827301
592900,False,2,1450,15.815076,15.827396,15.940585,1.341329,1.500419,2.418071
592900,False,2,733,14.356061,14.369828,14.494405,2.726846,2.80852,3.388745
592900,False,2,434,12.897307,12.912849,13.05134,4.163705,4.217646,4.624321
592900,False,2,280,11.438915,11.456683,11.612553,5.612612,5.652744,5.962325
592900,False,2,235,9.981046,10.001687,10.17986,7.066159,7.098077,7.347006
592900,False,2,224,8.523966,8.548457,8.75625,8.521972,8.548456,8.75625
592900,False,2,234,7.068162,7.098077,7.347006,9.97906,10.001687,10.17986
592900,False,2,285,5.614629,5.652743,5.962324,11.436936,11.456684,11.612554
592900,False,2,421,4.165745,4.217646,4.624321,12.895331,12.912848,13.05134
592900,False,2,698,2.728922,2.80852,3.388746,14.354089,14.369828,14.494405
592900,False,2,1393,1.343438,1.500419,2.418071,15.813108,15.827396,15.940586
592900,False,2,1068,15.905911,15.804586,16.142566,2.162984,1.236831,3.511018
592900,False,2,582,14.456066,14.344701,14.716248,3.211701,2.67699,4.238369
592900,False,2,374,13.008531,12.884881,13.29728,4.496196,4.131226,5.278686
592900,False,2,262,11.564175,11.425151,11.888296,5.86351,5.58856,6.483016
592900,False,2,220,10.124359,9.965553,10.493319,7.267044,7.047069,7.775518
592900,False,2,211,8.691337,8.506151,9.118777,8.689266,8.506151,9.118777
592900,False,2,221,7.269131,7.047069,7.775518,10.122301,9.965552,10.493318
592900,False,2,262,5.865612,5.588559,6.483015,11.56213,11.425152,11.888296
592900,False,2,370,4.498309,4.131226,5.278686,13.006494,12.884881,13.29728
592900,False,2,573,3.213778,2.676991,4.238369,14.454037,14.344701,14.716248
592900,False,2,1037,2.164758,1.23683,3.511018,15.90389,15.804587,16.142567
593900,False,2,1133,15.795479,16.024759,15.703036,2.141095,3.455151,1.315487
593900,False,2,610,14.364511,14.616447,14.262993,3.225344,4.213861,2.747556
593900,False,2,364,12.935586,13.215003,12.822977,4.51327,5.2653,4.185191
593900,False,2,267,11.509465,11.822872,11.383002,5.872357,6.468258,5.624127
593900,False,2,222,10.08734,10.443779,9.943086,7.262764,7.752518,7.063566
593900,False,2,205,8.671173,9.083662,8.503256,8.669437,9.083662,8.503256
593900,False,2,226,7.264453,7.752518,7.063566,10.08557,10.443779,9.943085
593900,False,2,263,5.873969,6.468257,5.624126,11.507673,11.822872,11.383003
593900,False,2,365,4.51475,5.265301,4.185192,12.933774,13.215003,12.822977
593900,False,2,598,3.226548,4.213861,2.747556,14.362685,14.616447,14.262992
593900,False,2,1110,2.141605,3.455151,1.315486,15.793643,16.02476,15.703037
593900,False,2,1450,15.713911,15.837298,15.729403,1.418529,2.442368,1.599776
593900,False,2,735,14.274769,14.410677,14.292017,2.798353,3.432742,2.89445
593900,False,2,409,12.835857,12.987047,12.855253,4.218713,4.663741,4.28306
593900,False,2,287,11.397264,11.567514,11.419348,5.649116,5.988777,5.697331
593900,False,2,234,9.95913,10.153798,9.984675,7.08348,7.357216,7.12199
593900,False,2,219,8.521683,8.748715,8.55185,8.519805,8.748715,8.55185
593900,False,2,232,7.085345,7.357216,7.12199,9.957242,10.153798,9.984675
593900,False,2,284,5.65096,5.988777,5.69733,11.39537,11.567515,11.419349
593900,False,2,399,4.220522,4.663741,4.28306,12.833957,12.987047,12.855252
593900,False,2,708,2.800081,3.432742,2.89445,14.272865,14.410677,14.292016
593900,False,2,1400,1.419969,2.442368,1.599776,15.712005,15.837299,15.729404
593900,False,2,1450,15.713911,15.729503,15.837079,1.417858,1.600755,2.440948
593900,False,2,733,14.274769,14.292126,14.410436,2.798013,2.89499,3.431732
593900,False,2,411,12.835857,12.855374,12.98678,4.218488,4.283426,4.662998
593900,False,2,280,11.397264,11.419485,11.567215,5.648948,5.697606,5.988198
593900,False,2,235,9.95913,9.984832,10.153456,7.083345,7.12221,7.356744
593900,False,2,224,8.521684,8.552033,8.748319,8.519693,8.552033,8.748318
593900,False,2,234,7.085345,7.12221,7.356745,9.957146,9.984831,10.153456
593900,False,2,285,5.650961,5.697605,5.988198,11.395287,11.419486,11.567215
593900,False,2,401,4.220522,4.283426,4.662998,12.833883,12.855374,12.98678
593900,False,2,698,2.800082,2.894991,3.431732,14.272798,14.292126,14.410436
593900,False,2,1393,1.41997,1.600754,2.440948,15.711944,15.729504,15.83708
593900,False,2,1136,15.795479,15.703015,16.024424,2.139762,1.315232,3.453597
593900,False,2,605,14.364512,14.262969,14.61608,3.224459,2.747433,4.212586
593900,False,2,364,12.935586,12.822951,13.214597,4.512638,4.185111,5.264281
593900,False,2,264,11.509466,11.382972,11.822418,5.871872,5.624067,6.467428
593900,False,2,223,10.08734,9.943052,10.443265,7.262372,7.063519,7.751825
593900,False,2,213,8.671174,8.503216,9.083071,8.669108,8.503216,9.083071
593900,False,2,223,7.264453,7.063519,7.751825,10.085288,9.943052,10.443264
593900,False,2,265,5.87397,5.624066,6.467427,11.507425,11.382973,11.822418
593900,False,2,358,4.514751,4.185111,5.264281,12.933554,12.822951,13.214596
593900,False,2,594,3.22655,2.747433,4.212587,14.362487,14.262969,14.616079
593900,False,2,1098,2.141607,1.315231,3.453596,15.793462,15.703016,16.024425
594900,False,2,1064,15.685546,15.906989,15.602075,2.126978,3.402619,1.403658
594900,False,2,610,14.273519,14.516708,14.181934,3.243057,4.191801,2.821992
594900,False,2,364,12.863285,13.132825,12.761799,4.532615,5.253416,4.241558
594900,False,2,267,11.455508,11.757599,11.341675,5.88265,6.454406,5.66143
594900,False,2,219,10.05122,10.394471,9.921565,7.259499,7.730078,7.081422
594900,False,2,205,8.652119,9.048904,8.501477,8.650369,9.048904,8.501476
594900,False,2,224,7.261205,7.730078,7.081423,10.04944,10.39447,9.921565
594900,False,2,263,5.884286,6.454405,5.661429,11.453706,11.7576,11.341675
594900,False,2,365,4.534132,5.253416,4.241558,12.861466,13.132824,12.761799
594900,False,2,598,3.244329,4.191801,2.821992,14.271686,14.516708,14.181934
594900,False,2,1044,2.127622,3.402619,1.403657,15.683704,15.90699,15.602076
594900,False,2,1365,15.612802,15.733815,15.631604,1.498496,2.469499,1.700751
594900,False,2,740,14.19354,14.326738,14.214414,2.870344,3.477328,2.980929
594900,False,2,411,12.77448,12.922527,12.797883,4.27388,4.703083,4.348921
594900,False,2,288,11.355699,11.522229,11.382262,5.685686,6.014978,5.742307
594900,False,2,229,9.937317,10.127469,9.967937,7.100829,7.367138,7.146247
594900,False,2,221,8.519531,8.740897,8.555548,8.517649,8.740897,8.555548
594900,False,2,232,7.1027,7.367138,7.146247,9.935426,10.127469,9.967936
594900,False,2,285,5.687537,6.014977,5.742306,11.353803,11.52223,11.382263
594900,False,2,401,4.275699,4.703083,4.348921,12.772578,12.922526,12.797883
594900,False,2,709,2.872093,3.477328,2.980929,14.191634,14.326738,14.214413
594900,False,2,1320,1.500008,2.469499,1.70075,15.610894,15.733815,15.631605
594900,False,2,1365,15.612802,15.631708,15.733598,1.497899,1.701704,2.468118
594900,False,2,736,14.19354,14.214528,14.3265,2.870032,2.981473,3.476347
594900,False,2,414,12.77448,12.79801,12.922263,4.273671,4.349294,4.702358
594900,False,2,281,11.355699,11.382404,11.521933,5.685529,5.742589,6.014411
594900,False,2,229,9.937317,9.968099,10.127132,7.100703,7.146474,7.366675
594900,False,2,224,8.519531,8.555738,8.740507,8.517544,8.555737,8.740506
594900,False,2,232,7.1027,7.146474,7.366675,9.935336,9.968099,10.127132
594900,False,2,286,5.687537,5.742589,6.01441,11.353724,11.382405,11.521934
594900,False,2,404,4.275699,4.349294,4.702358,12.772508,12.79801,12.922262
594900,False,2,705,2.872093,2.981473,3.476347,14.191571,14.214527,14.3265
594900,False,2,1312,1.500009,1.701703,2.468117,15.610837,15.631709,15.733599
594900,False,2,1065,15.685546,15.602064,15.906662,2.125716,1.403538,3.40109
594900,False,2,605,14.273519,14.181922,14.51635,3.242229,2.821932,4.19056
594900,False,2,364,12.863285,12.761786,13.132429,4.532023,4.241519,5.252426
594900,False,2,264,11.455508,11.34166,11.757157,5.882194,5.6614,6.4536
594900,False,2,219,10.05122,9.921548,10.39397,7.259129,7.081399,7.729405
594900,False,2,213,8.652119,8.501457,9.048329,8.650059,8.501457,9.048329
594900,False,2,222,7.261205,7.081399,7.729405,10.049172,9.921548,10.39397
594900,False,2,265,5.884287,5.661399,6.453599,11.453472,11.341661,11.757158
594900,False,2,358,4.534133,4.241519,5.252426,12.861257,12.761786,13.132428
594900,False,2,594,3.24433,2.821932,4.190561,14.271498,14.181922,14.51635
594900,False,2,1031,2.127624,1.403537,3.40109,15.683532,15.602065,15.906663
595900,False,2,1060,15.57612,15.789608,15.501747,2.122212,3.355229,1.500001
595900,False,2,598,14.183099,14.417417,14.101573,3.2657,4.173557,2.900175
595900,False,2,374,12.791638,13.051171,12.701398,4.554864,5.244098,4.30035
595900,False,2,263,11.402312,11.692955,11.301223,5.894893,6.442324,5.700525
595900,False,2,222,10.016008,10.345933,9.901049,7.257665,7.708922,7.100699
595900,False,2,206,8.634181,9.015121,8.500874,8.632417,9.015121,8.500873
595900,False,2,225,7.259388,7.708922,7.100699,10.014217,10.345933,9.901048
595900,False,2,256,5.896553,6.442323,5.700524,11.400501,11.692956,11.301223
595900,False,2,372,4.556418,5.244099,4.30035,12.789811,13.051171,12.701397
595900,False,2,591,3.267036,4.173557,2.900175,14.18126,14.417417,14.101572
595900,False,2,1038,2.122988,3.355229,1.5,15.574272,15.789608,15.501747
595900,False,2,1273,15.51175,15.630357,15.533905,1.581449,2.500784,1.802233
595900,False,2,694,14.112377,14.242832,14.136916,2.943126,3.523483,3.067418
595900,False,2,411,12.713178,12.858049,12.740626,4.329432,4.743092,4.414867
595900,False,2,279,11.314221,11.477001,11.345293,5.722496,6.041514,5.787402
595900,False,2,229,9.915609,10.101222,9.951322,7.118349,7.377251,7.170632
595900,False,2,221,8.517509,8.733199,8.559375,8.515623,8.733199,8.559374
595900,False,2,232,7.120224,7.377251,7.170632,9.913715,10.101222,9.951322
595900,False,2,275,5.724353,6.041514,5.787401,11.312322,11.477002,11.345294
595900,False,2,401,4.331261,4.743092,4.414867,12.711274,12.858049,12.740626
595900,False,2,670,2.944894,3.523483,3.067418,14.110469,14.242832,14.136916
595900,False,2,1230,1.583022,2.500783,1.802232,15.509841,15.630358,15.533905
595900,False,2,1274,15.51175,15.534013,15.630143,1.580919,1.803163,2.499442
595900,False,2,690,14.112377,14.137035,14.242597,2.942841,3.067965,3.52253
595900,False,2,414,12.713178,12.740757,12.857788,4.329239,4.415247,4.742385
595900,False,2,272,11.314221,11.345441,11.476709,5.722349,5.787692,6.040959
595900,False,2,229,9.915609,9.95149,10.10089,7.118232,7.170866,7.376796
595900,False,2,224,8.517509,8.559571,8.732815,8.515524,8.55957,8.732815
595900,False,2,232,7.120225,7.170866,7.376797,9.91363,9.95149,10.100889
595900,False,2,277,5.724353,5.787691,6.040958,11.312248,11.345442,11.476709
595900,False,2,404,4.331262,4.415247,4.742385,12.711208,12.740757,12.857788
595900,False,2,664,2.944895,3.067965,3.52253,14.110409,14.137034,14.242596
595900,False,2,1221,1.583023,1.803163,2.499441,15.509786,15.534013,15.630143
595900,False,2,1059,15.57612,15.501747,15.789289,2.121026,1.5,3.353729
595900,False,2,597,14.183099,14.101573,14.417068,3.264929,2.900174,4.17235
595900,False,2,370,12.791639,12.701398,13.050785,4.554312,4.300349,5.243138
595900,False,2,258,11.402312,11.301223,11.692524,5.894466,5.700524,6.441543
595900,False,2,222,10.016009,9.901049,10.345446,7.257318,7.100698,7.708269
595900,False,2,218,8.634181,8.500874,9.014563,8.632126,8.500873,9.014563
595900,False,2,225,7.259389,7.100699,7.708269,10.013966,9.901048,10.345446
595900,False,2,262,5.896554,5.700524,6.441542,11.400281,11.301223,11.692525
595900,False,2,366,4.556419,4.30035,5.243139,12.789615,12.701397,13.050785
595900,False,2,583,3.267037,2.900175,4.172351,14.181082,14.101572,14.417068
595900,False,2,1022,2.12299,1.5,3.353729,15.574111,15.501747,15.78929
596900,False,2,1099,15.467214,15.672623,15.402063,2.126859,3.313203,1.603044
596900,False,2,579,14.093262,14.318583,14.02192,3.29317,4.159177,2.98181
596900,False,2,365,12.720658,12.970052,12.641783,4.579976,5.237362,4.361467
596900,False,2,266,11.349889,11.628949,11.261655,5.909074,6.432024,5.741374
596900,False,2,224,9.981714,10.298176,9.881542,7.257264,7.689061,7.121383
596900,False,2,208,8.617366,8.982325,8.501447,8.615589,8.982325,8.501447
596900,False,2,227,7.259004,7.689061,7.121383,9.979912,10.298176,9.881542
596900,False,2,259,5.910757,6.432023,5.741373,11.34807,11.628949,11.261656
596900,False,2,363,4.581565,5.237362,4.361467,12.718823,12.970052,12.641783
596900,False,2,570,3.294568,4.159177,2.98181,14.091417,14.318582,14.02192
596900,False,2,1076,2.127765,3.313202,1.603043,15.46536,15.672624,15.402064
596900,False,2,1273,15.410757,15.526926,15.436306,1.666942,2.536066,1.904142
596900,False,2,648,14.031279,14.158959,14.059525,3.016643,3.571144,3.153917
596900,False,2,393,12.651951,12.793614,12.683481,4.385355,4.783751,4.480893
596900,False,2,279,11.272831,11.431831,11.308443,5.759541,6.068381,5.832613
596900,False,2,229,9.894006,10.075056,9.934831,7.136038,7.387556,7.195144
596900,False,2,221,8.515617,8.725622,8.563329,8.513727,8.725622,8.563329
596900,False,2,232,7.137918,7.387556,7.195144,9.892108,10.075056,9.934831
596900,False,2,275,5.761405,6.068381,5.832612,11.270929,11.431832,11.308444
596900,False,2,383,4.387194,4.783752,4.480893,12.650044,12.793614,12.683481
596900,False,2,626,3.018428,3.571144,3.153917,14.029369,14.158959,14.059525
596900,False,2,1230,1.668567,2.536066,1.904141,15.408845,15.526927,15.436307
596900,False,2,1274,15.410757,15.436419,15.526713,1.666472,1.905052,2.534765
596900,False,2,644,14.031279,14.059649,14.158726,3.016383,3.154467,3.57022
596900,False,2,394,12.651951,12.683618,12.793356,4.385177,4.48128,4.783062
596900,False,2,272,11.272831,11.308597,11.431543,5.759405,5.83291,6.067838
596900,False,2,229,9.894006,9.935006,10.074729,7.135928,7.195385,7.387109
596900,False,2,224,8.515617,8.563532,8.725244,8.513635,8.563531,8.725244
596900,False,2,232,7.137918,7.195385,7.387109,9.892029,9.935006,10.074728
596900,False,2,277,5.761405,5.832909,6.067837,11.27086,11.308597,11.431543
596900,False,2,385,4.387194,4.48128,4.783062,12.649982,12.683617,12.793356
596900,False,2,621,3.018428,3.154467,3.57022,14.029313,14.059648,14.158726
596900,False,2,1221,1.668567,1.905051,2.534765,15.408795,15.436419,15.526714
596900,False,2,1098,15.467214,15.402074,15.672312,2.125755,1.603148,3.311734
596900,False,2,579,14.093263,14.021932,14.318243,3.292457,2.981866,4.158007
596900,False,2,364,12.720658,12.641796,12.969677,4.579463,4.361506,5.236433
596900,False,2,260,11.349889,11.26167,11.62853,5.908676,5.741403,6.431267
596900,False,2,224,9.981714,9.881559,10.297704,7.25694,7.121406,7.688428
596900,False,2,220,8.617366,8.501467,8.981783,8.615317,8.501466,8.981783
596900,False,2,225,7.259005,7.121407,7.688428,9.979677,9.881559,10.297703
596900,False,2,264,5.910758,5.741402,6.431267,11.347863,11.261671,11.628531
596900,False,2,358,4.581566,4.361506,5.236433,12.718638,12.641796,12.969676
596900,False,2,561,3.294569,2.981866,4.158007,14.09125,14.021932,14.318243
596900,False,2,1060,2.127766,1.603148,3.311733,15.465208,15.402075,15.672313
597900,False,2,1031,15.358837,15.556044,15.303037,2.140859,3.276745,1.711578
597900,False,2,579,14.004021,14.220215,13.942989,3.325349,4.148702,3.066621
597900,False,2,365,12.650354,12.889477,12.582967,4.607903,5.233216,4.424815
